"","id","x","y","alpha","major","minor","area","frame","track"
"1",2,118.5,100.5,0,15,7,70.5,1,4
"2",5,52.5,222.5,-90,15,7,53.5,1,1
"3",1,117.945960998535,100.324279785156,9.46232128143311,16.7686977386475,7.23355531692505,79,2,4
"4",3,52.5,222.5,-90,15,5,49,2,1
"5",2,119.5,100.5,0,13,7,68,3,4
"6",3,52.5,222.5,-90,15,5,51.5,3,1
"7",1,118.27027130127,100.378356933594,9.46232128143311,15.7823028564453,7.23355531692505,76,4,4
"8",3,52.5,223,-90,14,5,51,4,1
"9",2,117.250007629395,99.75,18.4349498748779,17.3925247192383,6.95701026916504,70,5,4
"10",4,52.5,222.5,-90,15,5,54,5,1
"11",1,116.73583984375,99.9244995117188,15.9453954696655,18.9557571411133,7.14274835586548,77.5,6,4
"12",2,52.5,222.5,-90,15,5,46,6,1
"13",1,117.5,100,0,17,8,78,7,4
"14",3,52.5,222.5,-90,15,5,48.5,7,1
"15",1,117.202705383301,100.283752441406,9.46232223510742,17.590690612793,7.06915664672852,74,8,4
"16",3,51.6176338195801,223.029418945312,77.47119140625,15.0766687393188,6.8333101272583,50.5,8,1
"17",1,117.852966308594,100.088195800781,14.036244392395,16.7349586486816,7.03353309631348,72.5,9,4
"18",3,53,223,-90,14,4,42,9,1
"19",1,116.735313415527,100.058715820312,14.036244392395,18.9177780151367,7.03353309631348,74,10,4
"20",4,52.5,224.5,-90,13,5,48.5,10,1
"21",1,116.741165161133,100.164733886719,12.5288076400757,18.8729515075684,6.94177532196045,74.5,11,4
"22",4,52.5,223,-90,14,5,42.5,11,1
"23",1,117.724159240723,99.6896362304688,21.8014068603516,17.0839710235596,7.0564227104187,81.5,12,4
"24",3,52.5,223,-90,14,5,44,12,1
"25",1,118.000015258789,99.9999389648438,18.4349498748779,18.3412075042725,6.95701026916504,75,13,4
"26",3,52.5,222.5,-90,15,5,46.5,13,1
"27",1,117.639999389648,99.97998046875,10.3048467636108,16.8152313232422,7.42374658584595,70,14,4
"28",3,52.5,222,-90,16,5,47,14,1
"29",1,118.20002746582,99.0999755859375,26.5650501251221,18.3357563018799,7.15541696548462,78,15,4
"30",3,53,223,-90,14,4,40.5,15,1
"31",1,120.25,99.75,45,16.9705619812012,9.1923885345459,92,16,4
"32",3,52,222.5,-90,15,6,60,16,1
"33",1,119.400024414062,101.199951171875,26.5650501251221,20.5718250274658,8.04984474182129,83.5,17,4
"34",4,52.5,222.5,-90,15,5,50.5,17,1
"35",1,122.5,102.5,45,18.3847751617432,8.48528099060059,98.5,18,4
"36",3,52.5,221.5,-90,15,5,47,18,1
"37",1,124.32926940918,104.036560058594,51.3401947021484,19.5217208862305,7.96486186981201,98.5,19,4
"38",6,52.5,224,-90,10,5,38.5,19,1
"39",1,124.5,104,45,17.6776695251465,7.77817440032959,82.5,20,4
"40",3,52.5,222.5,-90,15,5,50.5,20,1
"41",1,126.331871032715,104.022155761719,48.8140754699707,17.9677696228027,8.56056022644043,92.5,21,4
"42",3,52,223,-90,14,4,40,21,1
"43",1,127.300003051758,103.599914550781,63.4349517822266,17.4413299560547,8.04984474182129,82.5,22,4
"44",3,52.0764808654785,223.094177246094,77.47119140625,13.8835506439209,5.96558809280396,51,22,1
"45",1,126.398223876953,103.526550292969,48.8140754699707,15.8041105270386,7.99612760543823,86.5,23,4
"46",3,52.5,223,-90,14,5,46.5,23,1
"47",1,126.073181152344,102.341430664062,51.3401947021484,16.8667678833008,7.80868864059448,92.5,24,4
"48",5,52.5,225,-90,10,5,36,24,1
"49",1,126.192291259766,102.038513183594,56.3099365234375,16.9183559417725,7.48845243453979,78,25,4
"50",3,52.3941230773926,222.523559570312,77.47119140625,15.2935991287231,5.09786605834961,51.5,25,1
"51",1,127,102,-90,12,8,67.5,26,4
"52",4,52.5,223,-90,14,5,44.5,26,1
"53",1,126.100021362305,100.799926757812,53.1301002502441,15,8,79,27,4
"54",2,52.5,223,-90,16,5,58,27,1
"55",1,127.836227416992,100.784545898438,66.8014068603516,15.7567739486694,8.53491878509521,92,28,4
"56",2,52.5,222,-90,16,5,51.5,28,1
"57",1,128.600006103516,101.699951171875,63.4349517822266,14.3108339309692,9.3914852142334,82,29,4
"58",3,52.5,223.5,-90,13,5,48,29,1
"59",1,129.5,101.5,-90,13,9,75.5,30,4
"60",3,52.5,222.5,-90,15,5,50.5,30,1
"61",1,130,100.5,-90,15,8,78.5,31,4
"62",4,52.5,222,-90,16,5,56.5,31,1
"63",1,130.5,100.5,-90,15,9,82,32,4
"64",4,52.1346321105957,222.673065185547,78.690071105957,16.6698722839355,5.88348388671875,55.5,32,1
"65",1,130,102,-90,14,8,78.5,33,4
"66",3,52.5,223,-90,14,5,48.5,33,1
