"","id","x","y","alpha","major","minor","area","frame","track"
"1",1,394,103.5,0,8,7,40,1,3
"2",2,545.050048828125,107.849975585938,18.4349479675293,15.8113861083984,9.17060375213623,78.5,1,1
"3",3,342,107.5,0,18,9,97.5,1,2
"4",4,1194.0849609375,234.047149658203,74.0546035766602,11.4009256362915,8.10427188873291,62,1,4
"5",1,394.017211914062,102.793090820312,-21.8014068603516,10.2132434844971,6.6850323677063,45,2,3
"6",2,545.073059082031,106.516845703125,-32.0053825378418,15.6879692077637,8.58598327636719,82,2,1
"7",3,344,107.5,0,18,9,96.5,2,2
"8",6,1193.00012207031,233.999938964844,45,14.1421356201172,7.07106781005859,67.5,2,4
"9",2,394.000091552734,102.999938964844,-45,8.48528099060059,5.65685367584229,36,3,3
"10",3,545,107,0,14,8,74,3,1
"11",4,345.5,107.5,0,17,9,96.5,3,2
"12",8,1194.20007324219,234.599975585938,71.5650482177734,12.0166549682617,8.22192192077637,68,3,4
"13",1,394.000030517578,102.5,-45,10.6066017150879,6.36396026611328,46.5,4,3
"14",2,546,107,0,18,8,80,4,1
"15",3,347.5,108.5,0,17,9,96.5,4,2
"16",4,1193.5,233.499969482422,63.4349517822266,14.7580471038818,7.60263156890869,68,4,4
"17",2,393.884582519531,102.423095703125,-56.3099365234375,9.15255355834961,6.37905216217041,39,5,3
"18",3,545,107,0,16,8,80.5,5,1
"19",4,350.5,108.5,0,19,9,100,5,2
"20",5,1193.40014648438,233.299926757812,63.4349517822266,14.3108339309692,7.60263013839722,72,5,4
"21",1,394.500091552734,102.499938964844,-45,9.89949417114258,5.65685367584229,40,6,3
"22",2,545.588317871094,106.852844238281,-14.0362396240234,17.2200298309326,8.24621105194092,82.5,6,1
"23",3,352.5,107.5,0,19,9,103.5,6,2
"24",4,1193.59997558594,233.699981689453,63.4349517822266,12.5219802856445,7.60263013839722,65.5,6,4
"25",1,394.250061035156,102.249938964844,-45,9.89949417114258,6.36396026611328,43.5,7,3
"26",2,546,107,0,18,8,76,7,1
"27",3,353.319000244141,109.422424316406,23.1985893249512,17.4637584686279,10.2419033050537,107,7,2
"28",4,1193.25012207031,234.749938964844,45,11.3137073516846,7.77817440032959,67.5,7,4
"29",1,394.588256835938,102.852905273438,-14.0362396240234,9.94396018981934,6.30592632293701,40.5,8,3
"30",2,546,107,0,18,8,86.5,8,1
"31",3,355.700012207031,108.099975585938,-18.4349517822266,17.7087516784668,8.8543758392334,99,8,2
"32",4,1193.44018554688,234.579956054688,36.8698959350586,12.600001335144,8.40000057220459,69.5,8,4
"33",1,394.000061035156,101.999938964844,-45,9.89949417114258,5.65685367584229,40,9,3
"34",2,545.400085449219,106.299926757812,-26.5650482177734,16.5469036102295,8.94427108764648,87.5,9,1
"35",3,357,109,0,18,8,90.5,9,2
"36",4,1194,235,-90,10,8,63.5,9,4
"37",1,393.5,103,0,9,6,40,10,3
"38",2,544.647033691406,107.411682128906,14.036244392395,15.5222787857056,9.21635341644287,86.5,10,1
"39",3,357.200012207031,108.899963378906,-26.5650482177734,16.5469036102295,9.83869934082031,103,10,2
"40",4,1193.25012207031,234.749938964844,45,11.3137073516846,7.77817440032959,62.5,10,4
"41",1,394.250061035156,102.249938964844,-45,9.89949417114258,6.36396026611328,42.5,11,3
"42",2,543.750061035156,106.249938964844,-45,12.0208148956299,9.89949417114258,85.5,11,1
"43",3,359,110,0,18,8,95,11,2
"44",4,1194,234.5,-90,9,8,57,11,4
"45",1,394.073516845703,102.044067382812,-59.036247253418,9.26092338562012,6.3454475402832,40.5,12,3
"46",2,544.5,107.5,0,15,9,89,12,1
"47",3,357.923034667969,109.884582519531,-33.6900634765625,16.0863056182861,9.70725345611572,106,12,2
