"","id","x","y","alpha","major","minor","area","frame","track"
"1",1,50.1899948120117,197.170043945312,-81.8698959350586,18.9504623413086,9.1923885345459,110.5,1,2
"2",2,331.329284667969,499.036590576172,-38.6598091125488,20.4587631225586,10.4636421203613,126.5,1,4
"3",4,756.500061035156,639.499961853027,45,21.2132034301758,9.89949417114258,118,1,3
"4",1,50,197,-90,18,10,119,2,2
"5",2,334.076904296875,495.11540222168,-33.6900634765625,19.9692077636719,10.2619543075562,125,2,4
"6",4,757.440002441406,639.079971313477,36.8698959350586,19.2000007629395,9.60000038146973,112.5,2,3
"7",1,50.2862091064453,197.065490722656,-85.2363586425781,18.3530540466309,9.38414096832275,113,3,2
"8",2,335,492,-45,19.7989883422852,9.89949417114258,121,3,4
"9",3,757.400024414062,638.699996948242,26.5650501251221,20.1246089935303,9.83869934082031,122.5,3,3
"10",1,50.2663917541504,198.069641113281,-84.8055725097656,20.3705425262451,9.41571712493896,123.5,4,2
"11",3,339,491.499984741211,-18.4349517822266,17.3925247192383,10.4355163574219,116,4,4
"12",4,757.302856445312,638.490844726562,16.6992435455322,18.486047744751,9.76982879638672,111.5,4,3
"13",1,50.5,197.5,-90,19,9,119,5,2
"14",2,341.517272949219,489.706909179688,-23.1985931396484,19.039436340332,10.3732109069824,119,5,4
"15",3,757.350524902344,639.211303710938,23.9624900817871,18.6823692321777,10.2549962997437,122.5,5,3
"16",1,50.1980171203613,199.019775390625,-84.2894058227539,18.5076923370361,9.5523567199707,121,6,2
"17",2,344.384613037109,484.923110961914,-56.3099327087402,19.9692077636719,9.98460388183594,128.5,6,4
"18",3,756.707702636719,639.261535644531,29.7448806762695,19.3494167327881,10.4189157485962,125,6,3
"19",2,50.5,199.5,-90,17,9,104.5,7,2
"20",3,345.605926513672,483.87646484375,-49.3987007141113,18.1136932373047,10.5211277008057,120,7,4
"21",4,756.961486816406,639.807655334473,33.6900634765625,18.5824565887451,9.70725345611572,115,7,3
"22",1,50.5,200.5,90,17,9,119,8,2
"23",3,349.5,485,0,19,10,119.5,8,4
"24",4,757.250061035156,640.749992370605,45,19.7989883422852,9.19238758087158,116.5,8,3
"25",1,49.3846282958984,201.423156738281,-56.3099327087402,15.2542562484741,9.98460388183594,103,9,2
"26",2,351.689971923828,484.330017089844,-8.13010406494141,17.6776695251465,9.89949512481689,118.5,9,4
"27",3,757.291931152344,638.697082519531,19.9831066131592,18.7958679199219,9.82511234283447,112.5,9,3
"28",1,50.5,202.5,-90,17,9,110.5,10,2
"29",2,355.5,483,0,17,10,120,10,4
"30",3,757.799987792969,638.600006103516,18.4349498748779,18.3412075042725,10.1192865371704,111.5,10,3
"31",1,50.2743911743164,203.030517578125,-83.6598052978516,18.5524997711182,9.38667964935303,112,11,2
"32",2,357.470581054688,480.382339477539,-40.6012992858887,17.5713672637939,10.5211277008057,121.5,11,4
"33",4,758.250061035156,641.249961853027,45,19.0918807983398,9.89949417114258,123.5,11,3
"34",1,47.7500038146973,203.249938964844,-45,17.6776695251465,9.89949512481689,111.5,12,2
"35",2,361.5,482,0,19,10,113,12,4
"36",3,759.5,640.5,0,17,11,123.5,12,3
"37",1,48.5999984741211,204.299987792969,-63.4349517822266,18.7829704284668,9.3914852142334,118,13,2
"38",2,361.205871582031,484.823547363281,30.9637546539307,16.292366027832,10.8044099807739,114.5,13,4
"39",4,762.500061035156,641.999961853027,45,19.0918807983398,10.6066017150879,128,13,3
"40",1,49.9864883422852,204.5810546875,-80.5376815795898,17.9194889068604,9.37074279785156,108.5,14,2
"41",2,365,483,0,20,10,104.5,14,4
"42",3,761.540100097656,642.219970703125,53.1301002502441,17.7999992370605,10.5999994277954,118.5,14,3
"43",1,49.4999923706055,205.5,-73.3007583618164,20.2101364135742,8.52465438842773,108,15,2
"44",2,366,485.5,0,16,11,112,15,4
"45",4,761.882385253906,640.970565795898,14.036244392395,16.7349586486816,10.1864948272705,111,15,3
"46",1,49.7480049133301,206.135986328125,-79.6951522827148,18.7829742431641,9.57037258148193,115,16,2
"47",2,370.100036621094,487.299987792969,4.76364183425903,18.6852340698242,10.0485038757324,117.5,16,4
"48",3,762,641.5,0,14,11,112.5,16,3
"49",1,49.738468170166,206.59228515625,-82.8749847412109,17.8610000610352,10.2948837280273,118,17,2
"50",2,370,487,0,18,10,114.5,17,4
"51",3,762.000061035156,642.000022888184,45,15.5563488006592,9.89949417114258,111,17,3
"52",1,49.2871284484863,207.128662109375,-84.2894058227539,18.5076923370361,9.15434169769287,111.5,18,2
"53",2,369.549163818359,489.041015625,39.8055686950684,18.3092765808105,9.8588399887085,117,18,4
