"","X","id","x","y","alpha","major","minor","area","frame","track"
"78",78,3,524.5,120.5,-90,19,11,145,20,3
"79",79,4,785,164.5,-90,19,8,106.5,20,2
"80",80,5,53.5,652,0,11,10,82,20,4
"81",81,1,354.670501708984,120.641662597656,8.74616241455078,23.2647495269775,12.3166332244873,159.5,21,1
"82",82,2,526,120.5,-90,19,10,141.5,21,3
"83",83,3,784.5,164.5,-90,17,9,106.5,21,2
"84",84,4,53.4117660522461,649.647048950195,-14.0362396240234,13.581995010376,10.1864948272705,89.5,21,4
"85",85,1,355,120.5,0,24,11,172.5,22,1
"86",86,2,525.5,119,-90,18,11,143.5,22,3
"87",87,3,784.853637695312,163.317077636719,77.9052429199219,20.1147956848145,9.63833999633789,126.5,22,2
"88",88,4,52.7068939208984,650.482757568359,-68.1985931396484,14.4842357635498,9.84185218811035,91,22,4
"89",89,1,355.5,120,0,25,12,167.5,23,1
"90",90,2,530.87158203125,119.979736328125,-54.4623222351074,18.7158699035645,11.1597738265991,135.5,23,3
"91",91,3,783.905700683594,164.169799804688,74.0546035766602,20.8788032531738,9.61523818969727,115,23,2
"92",92,4,51.9117660522461,649.64705657959,-14.0362396240234,15.5222787857056,10.4290323257446,109.5,23,4
"93",93,1,355.552001953125,121.464050292969,10.3048467636108,23.6128807067871,12.1642112731934,164,24,1
"94",94,2,530.750061035156,120.749938964844,-45,19.7989883422852,10.6066017150879,143,24,3
"95",95,3,785,164.5,-90,19,10,124.5,24,2
"96",96,4,52,650,-26.5650482177734,16.0996894836426,9.83869934082031,101.5,24,4
"97",97,1,357.733734130859,118.639099121094,-22.3801345825195,24.2592029571533,12.6191368103027,166.5,25,1
"98",98,2,529.216186523438,118.702697753906,-80.5376739501953,19.3990802764893,11.836727142334,132,25,3
"99",99,3,784.557739257812,165.288513183594,78.690071105957,18.0426845550537,9.21745777130127,110.5,25,2
"100",100,4,53.2924499511719,649.726409912109,-74.0546035766602,12.4998111724854,9.75259876251221,88.5,25,4
"101",101,2,357.5,121,0,23,12,171.5,26,1
"102",102,3,531.012268066406,121.39013671875,-38.6598052978516,19.5217208862305,11.8692064285278,150,26,3
"103",103,4,784.634643554688,165.173095703125,78.690071105957,17.8465690612793,9.80580711364746,124.5,26,2
"104",104,5,53.0270309448242,650.162162780762,-9.46232604980469,13.1519193649292,9.86393928527832,92,26,4
"105",105,1,359.5,121,0,25,12,166,27,1
"106",106,2,531.131225585938,120.744384765625,-42.2736892700195,20.4492511749268,10.5609617233276,156,27,3
"107",107,3,784.45947265625,165.256774902344,80.5376739501953,18.0838890075684,9.69954013824463,123,27,2
"108",108,4,51.3000030517578,647.399993896484,-7.12501525878906,13.8918905258179,10.0468120574951,88,27,4
"109",109,1,358.850006103516,121.949951171875,18.4349479675293,25.6144466400146,12.0166549682617,178,28,1
"110",110,2,532,121,-45,21.2132034301758,9.89949417114258,160,28,3
"111",111,3,784.5,164,-90,20,9,111,28,2
"112",112,4,51,648.5,0,10,9,63.5,28,4
"113",113,1,360,122,0,26,12,174,29,1
"114",114,2,532.352905273438,120.588256835938,-30.9637489318848,20.9228267669678,11.6619033813477,168.5,29,3
"115",115,3,784.62939453125,164.582336425781,77.47119140625,18.9814186096191,9.00261402130127,110,29,2
"116",116,4,50.5,648,0,11,8,62.5,29,4
"117",117,1,359,121.5,0,24,11,164.5,30,1
"118",118,2,535,119.5,-63.4349517822266,20.5718269348145,13.863621711731,157.5,30,3
"119",119,3,784.5,164,-90,20,9,121,30,2
"120",120,4,49,647,-90,10,8,56,30,4
"121",121,1,538.473388671875,120.136047363281,-22.6198654174805,23.0769271850586,11.5384635925293,164,31,3
"122",122,2,360.5,122,0,25,12,173.5,31,1
"123",123,3,784.5,163.5,-90,19,9,119,31,2
"124",124,4,51.2000007629395,650.099998474121,-63.4349517822266,10.7331256866455,9.3914852142334,74,31,4
"125",125,1,540.260314941406,119.976745605469,-21.0375137329102,23.9080047607422,11.4873294830322,175,32,3
"126",126,2,360,121.5,0,26,11,169.5,32,1
"127",127,3,784.5,163.5,-90,21,9,116,32,2
"128",128,4,50.5,648.999992370605,-45,12.0208148956299,9.1923885345459,81.5,32,4
"129",129,1,541.5,117.5,-45,24.0416297912598,11.3137073516846,176.5,33,3
"130",130,2,359.019226074219,122.903869628906,11.3099327087402,24.3183994293213,11.5708522796631,174,33,1
"131",131,3,785,162.5,-90,21,10,126,33,2
"132",132,4,49.4230804443359,647.384613037109,-33.690071105957,11.3713550567627,8.87520313262939,68.5,33,4
"133",133,1,546.400085449219,117.799987792969,-26.5650482177734,23.25510597229,11.6275539398193,168.5,34,3
"134",134,2,358.534515380859,123.586120605469,23.1985912322998,24.0290813446045,11.6862745285034,168,34,1
"135",135,3,784.35302734375,163.911682128906,75.9637603759766,18.9177780151367,9.94396018981934,124,34,2
"136",136,4,49.2600059509277,644.680000305176,53.1301002502441,11.8000011444092,10.8000001907349,86.5,34,4
"137",137,1,549.5,119.5,0,25,11,186.5,35,3
"138",138,2,359.251831054688,123.682556152344,19.9831047058105,24.8618049621582,12.2173128128052,172.5,35,1
"139",139,3,785,164.5,-90,19,8,102.5,35,2
"140",140,4,48.9800071716309,643.360000610352,36.8698959350586,11.6000003814697,10.2000007629395,80.5,35,4
"141",141,1,551.5,119,0,25,10,177,36,3
"142",142,2,358.844848632812,123.137939453125,21.8014068603516,25.0688705444336,11.1417198181152,165.5,36,1
"143",143,3,785,164.5,-90,19,10,117,36,2
"144",144,4,46,643,0,14,10,86.5,36,4
"145",145,1,555,119,0,26,10,180,37,3
"146",146,2,359.100006103516,123.200012207031,18.4349479675293,24.9819927215576,11.7004270553589,173,37,1
"147",147,3,785.5,165.5,-90,19,9,115,37,2
"148",148,4,45.6000022888184,639.300003051758,26.5650501251221,14.7580471038818,8.94427108764648,79,37,4
"149",149,1,558.143615722656,119.935668945312,-5.71059417724609,22.5873432159424,11.442928314209,172,38,3
"150",150,2,358.5,122.5,0,23,11,160.5,38,1
"151",151,3,787.884521484375,165.423034667969,-56.3099365234375,22.4653587341309,10.2619533538818,135,38,2
"152",152,4,43.8399963378906,639.880004882812,36.8698959350586,12.8000011444092,10,85.5,38,4
"153",153,1,561.074157714844,119.260314941406,-3.366455078125,22.4318141937256,11.3333501815796,176.5,39,3
"154",154,2,358.413818359375,123.965515136719,21.8014068603516,24.1403923034668,11.8845014572144,166.5,39,1
"155",155,3,786.517272949219,165.206909179688,-68.1985931396484,19.6837062835693,10.3989391326904,121,39,2
"156",156,4,41.6999969482422,638.599998474121,71.5650482177734,11.0679712295532,9.80305957794189,71,39,4
"157",157,1,561,118.5,0,20,11,155,40,3
"158",158,2,359.034149169922,124.092712402344,24.7751426696777,24.3053741455078,11.3145713806152,171,40,1
"159",159,3,788.200073242188,165.599914550781,-63.4349517822266,17.888542175293,8.94427108764648,104.5,40,2
"160",160,4,41,637.5,-90,7,6,32.5,40,4
"161",161,1,563.620727539062,117.551696777344,-21.8014068603516,21.5406589508057,10.3989391326904,156.5,41,3
"162",162,2,359.362060546875,123.844848632812,21.8014068603516,25.0688705444336,11.6988067626953,169.5,41,1
"163",163,3,790.500122070312,164.999938964844,-45,17.6776695251465,9.1923885345459,114,41,2
"164",164,4,39.5,635.5,90,7,3,18.5,41,4
"165",165,1,566.400024414062,118.200012207031,-18.4349517822266,20.2385768890381,10.7517433166504,144,42,3
"166",166,2,360.5,122.5,0,25,11,160.5,42,1
"167",167,3,792.5,165,0,13,12,106,42,2
"168",168,1,567.250061035156,116.749938964844,-45,19.0918807983398,11.3137073516846,150.5,43,3
"169",169,2,358.978393554688,123.929748535156,27.8972682952881,24.0182399749756,12.0611066818237,179.5,43,1
"170",170,3,795.779968261719,160.960021972656,-53.1301078796387,20.600004196167,10.0000009536743,126.5,43,2
"171",171,4,39.5,638.5,90,9,5,30,43,4
"172",172,1,570.79248046875,115.773620605469,-15.9453964233398,23.9007358551025,10.9888439178467,158,44,3
"173",173,2,358.700042724609,124.099914550781,26.5650501251221,23.702320098877,11.1803398132324,164.5,44,1
"174",174,3,799.490661621094,158.217041015625,-60.9453964233398,18.1630439758301,10.7812728881836,118.5,44,2
"175",175,4,39.5,638.5,90,7,5,23,44,4
"176",176,1,572.692199707031,115.538513183594,-33.6900634765625,23.2974090576172,11.0940036773682,153.5,45,3
"177",177,2,359.310028076172,123.830017089844,8.13010311126709,23.4759464263916,11.172287940979,163.5,45,1
"178",178,3,802.419921875,155.844299316406,-60.9453964233398,17.7745304107666,12.0439424514771,130.5,45,2
"179",179,4,39.819995880127,637.260009765625,-81.8698959350586,7.91959667205811,4.80832624435425,25.5,45,4
"180",180,1,574.231689453125,116.585388183594,-6.34018707275391,22.8593292236328,10.711859703064,162,46,3
"181",181,2,360.5,123,0,27,12,192,46,1
"182",182,4,806.038391113281,151.692321777344,-56.3099365234375,17.7504062652588,9.70725345611572,114.5,46,2
"183",183,1,575.620178222656,116.783203125,-3.01278686523438,21.3388862609863,10.4592084884644,158.5,47,3
"184",184,2,360,122.5,0,26,11,174,47,1
"185",185,3,809.780029296875,147.9599609375,-53.1301040649414,20.2000026702881,10,121.5,47,2
"186",186,1,577.077758789062,116.7451171875,-3.57633209228516,22.3938045501709,10.2300395965576,164.5,48,3
"187",187,2,359,123,0,24,12,169.5,48,1
"188",188,3,811.952941894531,143.415100097656,-74.0546035766602,20.0546398162842,10.0273199081421,114.5,48,2
"189",189,4,39.3811874389648,636.188110351562,-84.2894058227539,10.0498752593994,3.78114151954651,15,48,4
"190",190,1,579.5,117,0,25,10,161.5,49,3
"191",191,3,358,123,0,22,12,171.5,49,1
"192",192,4,815.65380859375,138.269226074219,-56.3099365234375,19.6918563842773,9.70725345611572,125,49,2
"193",193,5,39,636.5,-90,11,4,23,49,4
"194",194,1,584,118,0,26,12,189.5,50,3
"195",195,2,359,122.5,0,24,11,160,50,1
"196",196,3,818.806823730469,132.217224121094,-48.3664588928223,19.5156879425049,10.6298217773438,130.5,50,2
"197",197,1,585.4267578125,118.949035644531,16.3895416259766,24.9435024261475,13.3182506561279,195.5,51,3
"198",198,2,359.5,122.5,0,25,11,162.5,51,1
"199",199,3,820.500122070312,125.999938964844,-45,19.0918807983398,12.0208148956299,143,51,2
"200",200,4,39.5,634.5,-90,11,3,24,51,4
"201",201,1,588.5,119,0,23,10,173,52,3
"202",202,2,359.5,122.5,0,25,11,173.5,52,1
"203",203,3,821,120,-90,20,10,124,52,2
"204",204,4,39,633,90,10,2,15,52,4
"205",205,1,822,117.5,-90,17,10,106.5,53,2
"206",206,2,590.670776367188,119.963500976562,6.34019136428833,23.8532123565674,12.1474685668945,192,53,3
"207",207,4,359.815063476562,125.006774902344,24.4439544677734,25.6557807922363,11.4209613800049,166.5,53,1
"208",208,5,38.5,636.5,90,9,3,16,53,4
"209",209,1,822.326965332031,116.365356445312,-78.6900634765625,15.8854074478149,9.41357421875,101.5,54,2
"210",210,2,591.560974121094,119.048767089844,-6.34018707275391,25.1783924102783,10.8222904205322,185.5,54,3
"211",211,3,360,123.5,0,26,11,165,54,1
"212",212,1,822.700134277344,116.599914550781,-63.4349517822266,16.5469017028809,8.94427108764648,101.5,55,2
"213",213,2,593.47998046875,117.640014648438,-36.8698997497559,23.2000007629395,12,170,55,3
"214",214,3,359.850006103516,124.450012207031,18.4349479675293,26.5631294250488,11.7004270553589,181.5,55,1
"215",215,1,823.230712890625,116.153930664062,-56.3099327087402,16.6410064697266,8.87520313262939,95,56,2
"216",216,2,595.582336425781,116.929443359375,-40.6012992858887,23.9708156585693,12.7988967895508,185,56,3
"217",217,3,358.650024414062,124.549987792969,18.4349498748779,24.349536895752,11.3841991424561,171,56,1
"218",218,1,822,114.5,-90,17,10,106,57,2
"219",219,2,598,119,0,22,12,177.5,57,3
"220",220,3,360,122.5,0,26,11,170.5,57,1
"221",221,1,821,114,-90,16,10,100.5,58,2
"222",222,2,599.700805664062,119.006530761719,-7.59464263916016,22.0052585601807,11.4321603775024,160,58,3
"223",223,3,359.5,122.5,0,25,11,162,58,1
"224",224,1,819.731628417969,115.085327148438,83.6598129272461,15.5708465576172,10.2701330184937,108,59,2
"225",225,2,600.676818847656,118.591430664062,-6.34018707275391,21.7550106048584,10.3805646896362,147.5,59,3
"226",226,3,360,122.5,0,24,11,162,59,1
"227",227,1,603.5615234375,117.107666015625,-29.7448844909668,20.4657287597656,10.1708478927612,137,60,3
"228",228,2,817,116.5,-90,17,10,117,60,2
"229",229,3,357.62890625,123.835021972656,23.9624919891357,22.5406856536865,11.7780151367188,159.5,60,1
"230",230,1,605.750061035156,115.249938964844,-45,20.5060958862305,9.89949417114258,140,61,3
"231",231,2,818,118,-90,16,10,115,61,2
"232",232,3,361.5,122.5,0,27,11,168.5,61,1
"233",233,1,607.65087890625,116.062072753906,-22.6198654174805,22.692310333252,10.461540222168,146,62,3
"234",234,2,814.900024414062,116.699951171875,53.1301002502441,19.8000011444092,10.2000007629395,127,62,2
"235",235,4,358.417816162109,124.780822753906,24.4439544677734,23.9178085327148,11.3382005691528,174,62,1
"236",236,1,606.899963378906,116.199951171875,-18.434944152832,21.1872596740723,10.4355163574219,146.5,63,3
"237",237,2,811.250122070312,116.249938964844,45,17.6776695251465,9.89949417114258,114.5,63,2
"238",238,4,357.888549804688,124.620971679688,28.6104621887207,22.5858592987061,11.7318782806396,158,63,1
"239",239,1,809.500122070312,114.999938964844,45,16.2634544372559,9.1923885345459,101.5,64,2
"240",240,2,605.750061035156,115.749938964844,-45,18.3847751617432,10.6066017150879,133.5,64,3
"241",241,3,358.647674560547,122.503356933594,-10.0079803466797,23.1134452819824,13.1497554779053,167,64,1
"242",242,1,804.5,115.5,0,15,11,116,65,2
"243",243,2,604,116,0,16,12,124.5,65,3
"244",244,3,357.899993896484,124.700012207031,26.5650501251221,23.702320098877,12.0747671127319,171,65,1
"245",245,2,802.692260742188,114.461547851562,33.6900634765625,13.3128061294556,10.5393037796021,105.5,66,2
"246",246,3,604.730712890625,116.346252441406,-33.690071105957,17.4730567932129,10.2619524002075,120.5,66,3
"247",247,4,359.5,122.5,0,25,11,175,66,1
"248",248,2,796.5,115,0,15,10,105,67,2
"249",249,3,604.5,116,-45,19.0918807983398,10.6066017150879,132,67,3
"250",250,5,359.5,122.5,0,25,11,170.5,67,1
"251",251,1,793,114.5,0,16,9,107,68,2
"252",252,3,603.5,116,0,15,12,124,68,3
"253",253,4,359,123,0,24,12,168.5,68,1
"254",254,1,787.5,115,0,15,10,108.5,69,2
"255",255,2,604.148620605469,116.608093261719,-35.5376815795898,18.3671264648438,9.76480102539062,117.5,69,3
"256",256,3,359.5,122.5,0,25,11,175,69,1
"257",257,1,781,114,0,16,10,101,70,2
"258",258,2,603.985290527344,115.691162109375,-59.036247253418,16.9783592224121,11.6619033813477,139,70,3
"259",259,3,358.828002929688,124.815246582031,28.6104621887207,25.2195453643799,11.9713039398193,170,70,1
"260",260,1,778.5,111.5,39.8055686950684,14.9803161621094,10.6270608901978,99.5,71,2
"261",261,2,604,116.5,-45,17.6776695251465,10.6066017150879,139.5,71,3
"262",262,3,359.799987792969,125.399963378906,26.5650501251221,25.0439605712891,10.7331256866455,147.5,71,1
"263",263,1,776.158569335938,112.9267578125,38.6598091125488,12.0253801345825,10.6198167800903,95.5,72,2
"264",264,2,608.067687988281,117.87939453125,-4.39871215820312,22.7021656036377,10.3540277481079,159.5,72,3
"265",265,3,358.657531738281,124.25341796875,24.4439544677734,23.9178085327148,10.8416366577148,154,72,1
"266",266,1,767.254333496094,113.153198242188,-8.74616241455078,17.6386337280273,9.04740333557129,97.5,73,2
"267",267,2,608,118.5,0,24,11,174,73,3
"268",268,3,360,123,0,26,12,175,73,1
"269",269,1,763.198059082031,112.056579589844,15.9453954696655,17.4447898864746,9.61523818969727,104,74,2
"270",270,2,612.5,119,0,27,10,195,74,3
"271",271,3,357.924530029297,122.735900878906,-15.9453964233398,20.6040840148926,14.285496711731,157.5,74,1
"272",272,1,757.5,112.5,0,19,9,106,75,2
"273",273,3,614.5,119.5,0,23,11,169.5,75,3
"274",274,4,359.5,122.5,0,23,11,151,75,1
"275",275,1,752.705932617188,110.676330566406,14.036244392395,17.2200298309326,9.70142459869385,106,76,2
"276",276,2,619.642211914062,121.692626953125,16.6992435455322,24.4245719909668,11.4939155578613,175,76,3
"277",277,3,360,122,0,26,10,158,76,1
"278",278,1,750,112.5,45,14.8492422103882,10.6066017150879,108,77,2
"279",279,2,624.11767578125,120.529296875,14.036244392395,24.7386341094971,11.6417102813721,174,77,3
"280",280,3,360.171234130859,123.876647949219,20.5560474395752,26.6853809356689,12.0552387237549,182.5,77,1
"281",281,1,744.647033691406,111.588256835938,30.9637546539307,16.1208667755127,10.6329116821289,114,78,2
"282",282,2,630.5,120.5,0,25,11,169.5,78,3
"283",283,3,359.5,123,0,23,12,175,78,1
"284",284,1,742,112.5,0,16,9,97.5,79,2
"285",285,2,634.5,120,0,27,10,170,79,3
"286",286,3,360,122.5,0,24,11,171,79,1
"287",287,1,739,112.5,0,16,9,100,80,2
"288",288,2,637,120.5,0,24,11,183,80,3
"289",289,3,359.5,122,0,25,12,166.5,80,1
"290",290,1,733.865417480469,112.326904296875,-11.309928894043,16.86598777771,9.60969066619873,107.5,81,2
"291",291,2,639.619445800781,120.291931152344,-3.81407928466797,23.4146881103516,11.1751928329468,160.5,81,3
"292",292,3,360,122.5,0,26,11,170,81,1
"293",293,1,733,113,0,16,10,118,82,2
"294",294,2,644.5,120,0,23,12,182.5,82,3
"295",295,3,359.578033447266,121.565368652344,-16.3895416259766,24.3791694641113,13.6004152297974,177.5,82,1
"296",296,4,39.5,631,90,8,3,14,82,4
"297",297,1,729.000061035156,111.5,26.5650501251221,17.4413299560547,9.83869934082031,105,83,2
"298",298,2,649.000061035156,117.999938964844,-26.5650482177734,25.0439605712891,11.6275539398193,168.5,83,3
"299",299,3,358.568481445312,124.150695800781,20.5560455322266,23.8763942718506,11.5870742797852,167,83,1
"300",300,1,725.5,113.5,0,19,9,116.5,84,2
"301",301,2,651,119,0,26,10,166.5,84,3
"302",302,3,359.5,123,0,25,12,175,84,1
"303",303,4,40,632.5,90,13,4,24,84,4
"304",304,1,720.5,113,0,17,10,107.5,85,2
"305",305,2,654,119.5,0,22,11,166.5,85,3
"306",306,3,357.896118164062,123.380798339844,15.2551202774048,22.2772693634033,11.8402824401855,152.5,85,1
"307",307,4,39.5,628.5,90,13,3,22.5,85,4
"308",308,1,717.5,114.5,-18.4349517822266,15.1789331436157,10.119288444519,108,86,2
"309",309,2,655.743225097656,118.959411621094,-9.46232604980469,20.5498752593994,11.6723279953003,164.5,86,3
"310",310,3,359,123,0,24,12,170.5,86,1
"311",311,2,710.599975585938,112.700012207031,18.4349479675293,18.0249824523926,9.80306053161621,115.5,87,2
"312",312,3,661.064025878906,118.851989746094,-10.3048477172852,24.8650760650635,11.359227180481,180.5,87,3
"313",313,4,358.699981689453,123.399963378906,18.4349498748779,24.349536895752,11.0679712295532,156.5,87,1
"314",314,2,705.573059082031,113.637756347656,17.102725982666,16.9099388122559,10.1459627151489,107,88,2
"315",315,3,663.5,119.5,0,25,11,167,88,3
"316",316,4,359.066009521484,124.018859863281,15.9453954696655,26.785306930542,12.3624486923218,175,88,1
"317",317,1,703.079956054688,114.440002441406,8.13010215759277,18.101936340332,9.89949512481689,118,89,2
"318",318,2,665.5,117,0,25,10,174,89,3
"319",319,3,359.5,122.5,0,25,11,154,89,1
"320",320,1,703,115,0,18,10,124.5,90,2
"321",321,2,666.887268066406,117.692443847656,3.81407499313354,25.6763362884521,11.1086730957031,181.5,90,3
"322",322,3,358.823516845703,123.705871582031,14.036244392395,24.7386341094971,11.1566381454468,152,90,1
"323",323,1,703,115,0,18,10,127,91,2
"324",324,2,668.5,116.5,0,25,11,165.5,91,3
"325",325,3,360,122.5,0,26,11,167.5,91,1
"326",326,1,703.299987792969,115.400024414062,-18.4349517822266,17.3925228118896,10.4355144500732,123,92,2
"327",327,2,668.5,117,0,25,12,196.5,92,3
"328",328,3,358.75,123.25,18.4349460601807,24.981990814209,12.0166549682617,169,92,1
"329",329,1,703.862060546875,115.655151367188,-21.8014068603516,15.2270174026489,11.1417207717896,118.5,93,2
"330",330,3,668.5,116.5,0,25,11,184.5,93,3
"331",331,4,360,122,0,26,12,169.5,93,1
"332",332,1,703,115,0,16,10,110,94,2
"333",333,2,668.5,118,0,23,12,180,94,3
"334",334,3,359.150024414062,123.050048828125,18.4349460601807,26.2469043731689,12.0166549682617,161.5,94,1
"335",335,1,704.250061035156,114.749938964844,45,14.1421356201172,12.0208148956299,115,95,2
"336",336,2,669,116,0,22,12,179.5,95,3
"337",337,3,360,122,0,26,12,169,95,1
"338",338,1,703,115,0,18,10,118.5,96,2
"339",339,2,669.137939453125,117.344787597656,-3.366455078125,22.4318141937256,13.5060663223267,188,96,3
"340",340,3,358.8017578125,122.629272460938,23.1985912322998,24.5543079376221,11.8175802230835,160.5,96,1
"341",341,1,703.017150878906,115.793090820312,-21.8014068603516,17.2696666717529,10.7703294754028,112,97,2
"342",342,2,671.617309570312,117.406921386719,-4.76364898681641,21.5918254852295,11.3772325515747,174,97,3
"343",343,3,358.916229248047,122.897277832031,17.1027297973633,24.4826507568359,12.057520866394,168.5,97,1
"344",344,1,704,115,0,16,10,125,98,2
"345",345,2,675,119,0,22,12,185,98,3
