"","id","x","y","alpha","major","minor","area","frame","track"
"1",1,874.600158691406,516.699966430664,-26.5650482177734,15.6524744033813,9.83869934082031,91,1,4
"2",2,94.5,579.5,0,19,11,144.5,1,2
"3",3,476.400054931641,585.300003051758,-26.5650482177734,19.2301826477051,9.83869934082031,107,1,1
"4",1,874.854064941406,516.966262817383,-32.0053825378418,16.5359668731689,10.5999794006348,94.5,2,4
"5",2,91.7722702026367,580.722763061523,-5.71059417724609,19.5027294158936,10.3483867645264,136,2,2
"6",3,475.5,586.5,0,17,9,108.5,2,1
"7",1,875.576965332031,518.615386962891,11.3099327087402,17.4543361663818,9.21745872497559,84,3,4
"8",2,89.1724014282227,580.431030273438,-21.8014068603516,18.5695323944092,10.5846338272095,132.5,3,2
"9",3,476,586.5,0,18,9,113.5,3,1
"10",2,873.800170898438,517.599945068359,-26.5650482177734,14.3108339309692,8.94427108764648,82.5,4,4
"11",4,87.1399993896484,579.479995727539,-53.1301040649414,13.4000005722046,12.8000011444092,117.5,4,2
"12",5,475.5,586,0,17,10,116.5,4,1
"13",1,875,518,0,14,8,81.5,5,4
"14",2,84.5,580.5,0,17,11,128.5,5,2
"15",3,477,586,0,20,10,112.5,5,1
"16",1,882.518920898438,518.433959960938,15.9453954696655,15.5217409133911,9.34051704406738,85,6,4
"17",2,82.5,579,0,15,10,107.5,6,2
"18",3,477,586,0,20,10,114.5,6,1
"19",1,887.865417480469,515.826919555664,-11.309928894043,13.9242458343506,8.62910938262939,81.5,7,4
"20",2,82,578.5,0,14,11,115.5,7,2
"21",3,477.400054931641,584.799987792969,-26.5650482177734,21.466251373291,8.94427108764648,107,7,1
"22",1,896.294189453125,516.676452636719,-14.0362396240234,15.2797441482544,7.76113939285278,72,8,4
"23",3,82.5,579,0,17,10,116,8,2
"24",4,476,586.5,0,18,9,107,8,1
"25",1,904.254699707031,513.141510009766,-15.9453964233398,16.8953475952148,8.65371513366699,80.5,9,4
"26",2,81.4197998046875,579.655654907227,-29.0546035766602,16.8032455444336,10.2956295013428,114,9,2
"27",3,476.846099853516,584.269241333008,-33.6900634765625,19.4145069122314,9.70725345611572,97,9,1
"28",1,911.5,514.5,0,15,9,86,10,4
"29",3,80.5,579,0,17,10,116,10,2
"30",4,477.115386962891,585.076919555664,-11.309928894043,20.5921955108643,9.21745872497559,108,10,1
"31",1,918.200073242188,511.099990844727,-18.4349517822266,16.1276149749756,9.17060375213623,91,11,4
"32",2,81.0400085449219,579.719985961914,-36.8698997497559,16,10.3999996185303,112,11,2
"33",3,477.000061035156,585,-18.4349517822266,20.2385768890381,9.48683071136475,104.5,11,1
"34",1,927.100158691406,510.699951171875,-26.5650482177734,15.6524744033813,8.49705791473389,80,12,4
"35",3,80.5,578.5,0,15,9,101.5,12,2
"36",4,476.5,586,0,19,10,112,12,1
"37",2,932,510.5,0,12,7,63,13,4
"38",3,80.9000091552734,578.199981689453,26.5650501251221,16.0996894836426,12.0747661590576,118.5,13,2
"39",4,476.350036621094,585.549987792969,-18.4349517822266,18.0249805450439,8.8543758392334,105.5,13,1
"40",1,941,511,0,18,8,80,14,4
"41",2,81.5,579,0,15,10,110.5,14,2
"42",3,477,586.5,0,20,9,110,14,1
"43",1,945.5,508.5,0,15,7,72.5,15,4
"44",3,79.0890426635742,577.095886230469,20.5560455322266,15.6835136413574,11.1189088821411,105.5,15,2
"45",4,476,586,0,18,10,112,15,1
"46",2,951.5,510.5,0,13,7,71,16,4
"47",3,78,578,0,16,10,111,16,2
"48",4,476.5,585.5,0,17,9,104.5,16,1
"49",1,958,508.5,0,16,7,75,17,4
"50",2,77,578,0,16,10,110.5,17,2
"51",3,476.5,586,0,17,10,114.5,17,1
"52",1,960,509.5,0,16,7,73,18,4
"53",3,76,578,0,16,10,109,18,2
"54",4,475.442321777344,585.211547851562,-11.309928894043,17.6504535675049,9.60969066619873,108.5,18,1
"55",1,959.461547851562,509.692321777344,11.3099327087402,17.2582206726074,7.84464550018311,74.5,19,4
"56",3,75.5,577.5,0,15,9,103,19,2
"57",4,474.5,586.5,0,15,9,105,19,1
"58",2,958.5,509.5,0,15,7,77.5,20,4
"59",4,74.5,578,0,15,8,91.5,20,2
"60",5,475.5,586.5,0,17,9,112.5,20,1
"61",1,958.639892578125,509.020034790039,8.13010215759277,17.1119842529297,7.49533176422119,77.5,21,4
"62",3,72.089111328125,577.391082763672,-5.71059417724609,16.0200996398926,9.95037269592285,104.5,21,2
"63",4,477.5,586,0,19,10,114,21,1
"64",1,958.5,510,0,13,8,76,22,4
"65",2,70,577,0,16,10,103.5,22,2
"66",3,477,586,0,18,10,98,22,1
"67",1,959.5,510,0,17,8,84.5,23,4
"68",4,69.5,575,0,15,10,113,23,2
"69",5,476.5,584.000015258789,-36.8698959350586,20.8000030517578,10.600001335144,120.5,23,1
"70",1,959,509.5,0,14,7,65.5,24,4
"71",3,68,575,0,16,8,103.5,24,2
"72",4,474.5,586.5,0,15,9,103,24,1
"73",1,957.9423828125,510.288482666016,11.3099327087402,14.120361328125,7.64852905273438,65.5,25,4
"74",3,66.5,575.5,0,17,9,113.5,25,2
"75",4,476.485290527344,584.308822631836,-30.9637603759766,19.3793411254883,10.2899150848389,115.5,25,1
"76",1,959.5,509.5,0,17,7,75.5,26,4
"77",3,65.5,575.5,0,19,9,109,26,2
