"","id","x","y","alpha","major","minor","area","frame","track"
"1",1,104.349044799805,138.5283203125,15.9453954696655,19.3678359985352,9.0657958984375,107.5,1,3
"2",4,1144,260.5,0,18,9,105,1,1
"3",7,53.5769271850586,578.115371704102,-78.6900634765625,16.86598777771,7.45241355895996,78,1,2
"4",9,1197.72998046875,595.11003112793,-8.13010406494141,18.9504623413086,11.1722888946533,134,1,4
"5",1,104.882362365723,138.970520019531,14.036244392395,18.6752433776855,9.21635341644287,113,2,3
"6",6,1144,261,0,18,10,109.5,2,1
"7",7,52.1200065612793,579.160003662109,53.1301002502441,15.2000007629395,9.19999980926514,77.5,2,2
"8",8,1198.5,594.5,0,17,11,119,2,4
"9",1,105.499984741211,139,15.9453954696655,17.4447898864746,9.3405179977417,107.5,3,3
"10",4,1144,261,0,18,10,104.5,3,1
"11",5,51,580,-90,16,8,76.5,3,2
"12",6,1197.73083496094,595.153846740723,-11.309928894043,19.0232639312744,10.3941555023193,123.5,3,4
"13",1,105.698104858398,139.056640625,15.9453973770142,17.8568706512451,9.3405179977417,109.5,4,3
"14",4,1144,260.5,0,18,9,100,4,1
"15",5,51,580,-90,16,8,73,4,2
"16",7,1197.86889648438,595.05738067627,-5.19442749023438,18.7408981323242,10.2305393218994,119.5,4,4
"17",1,103.5,139.5,0,23,9,115,5,3
"18",5,1143.5,260.5,0,19,9,103.5,5,1
"19",6,51,580,-90,16,8,87.5,5,2
"20",7,1197.50012207031,596.500030517578,-26.5650482177734,19.2301826477051,10.2859125137329,120,5,4
"21",1,104.549987792969,138.349975585938,18.4349498748779,21.5034866333008,9.17060375213623,118,6,3
"22",6,1144.5,260.5,0,17,9,96.5,6,1
"23",8,50.5,579.5,-90,15,9,88.5,6,2
"24",9,1199,595.999984741211,-45,15.5563488006592,9.89949417114258,115,6,4
"25",1,105.5,139.5,0,19,9,99.5,7,3
"26",2,1144.5,260.5,0,17,9,102,7,1
"27",3,50.5,579,-90,14,9,85.5,7,2
"28",4,1198.34606933594,596.769195556641,-33.6900634765625,19.1371574401855,10.5393037796021,120.5,7,4
"29",1,103.820007324219,138.760070800781,8.13010311126709,22.2031536102295,9.4752311706543,108.5,8,3
"30",2,1144,260.5,0,18,9,105.5,8,1
"31",5,51.7000007629395,579.600006103516,71.5650482177734,14.8627042770386,7.90569353103638,80.5,8,2
"32",7,1198.25,596.749984741211,-45,19.0918807983398,9.89949417114258,122,8,4
"33",1,105.073509216309,137.544189453125,30.9637565612793,20.5798301696777,9.77541923522949,114.5,9,3
"34",3,1144.73083496094,261.84619140625,-33.6900634765625,15.8089561462402,9.98460388183594,104,9,1
"35",5,51,579,-90,14,8,79.5,9,2
"36",7,1197.83227539062,594.820602416992,-4.39871215820312,18.5605525970459,11.1209926605225,128.5,9,4
"37",2,105.269218444824,137.846252441406,33.6900672912598,17.4730567932129,9.98460388183594,108,10,3
"38",5,1145,260.5,0,16,9,102,10,1
"39",7,52.6153831481934,579.576919555664,60.2551155090332,15.0082006454468,9.42663955688477,84,10,2
"40",8,1198.5,594.5,0,17,11,122,10,4
"41",1,104.799987792969,137.899963378906,26.5650501251221,21.0190372467041,9.83869934082031,115.5,11,3
"42",2,1145,260.5,0,16,9,98.5,11,1
"43",4,51,579.5,-90,15,8,85.5,11,2
"44",7,1198,595,0,18,10,110,11,4
"45",1,104.867630004883,137.220581054688,30.9637622833252,21.6088218688965,10.1184177398682,126.5,12,3
"46",4,1145,260.5,0,16,9,95,12,1
"47",6,51.5,579,-90,14,9,81,12,2
"48",8,1197.37817382812,595.294418334961,-4.08561706542969,19.521692276001,10.188328742981,120,12,4
"49",1,106.220573425293,138.132385253906,30.9637565612793,16.9783592224121,9.94691753387451,100,13,3
