"","id","x","y","alpha","major","minor","area","frame","track"
"1",1,82.5,432.5,-90,13,7,62,1,2
"2",2,177.089996337891,624.870010375977,8.13010215759277,17.9605140686035,9.89949512481689,112.5,1,1
"3",3,277.5,626,0,29,10,172.5,1,4
"4",1,82,432.5,-90,13,6,58,2,2
"5",2,173.5,625.5,0,17,9,108.5,2,1
"6",3,277.5,626,0,29,10,180,2,4
"7",1,82,433.5,-90,15,6,62,3,2
"8",2,171.300018310547,626.599990844727,-26.5650482177734,16.9941158294678,10.2859125137329,107.5,3,1
"9",3,277.5,626,0,29,10,168,3,4
"10",1,82,432,-90,12,6,50,4,2
"11",2,165.5,626,0,17,8,110.5,4,1
"12",3,278,626,0,30,10,181,4,4
"13",1,82,432.5,-90,13,6,56,5,2
"14",2,164,626,0,20,8,122.5,5,1
"15",3,278,625.5,0,30,11,182.5,5,4
"16",1,82.0000152587891,431.499969482422,-45,9.19238758087158,7.77817440032959,51,6,2
"17",2,164,626,0,18,8,104.5,6,1
"18",3,277.196075439453,627.329933166504,7.4314079284668,29.0150890350342,9.9160041809082,180,6,4
"19",1,82.5,432,-90,12,7,51,7,2
"20",2,161,626,0,20,8,113,7,1
"21",3,277,626,0,28,10,178.5,7,4
"22",1,82,431.5,-90,11,6,56.5,8,2
"23",3,160.5,626,0,21,8,106,8,1
"24",4,276.5,626,0,29,10,186,8,4
"25",1,82,432,-90,12,6,47.5,9,2
"26",2,160,626,0,20,8,100,9,1
"27",3,277.5,625.5,0,29,11,188,9,4
"28",1,82,432.5,-90,13,6,64,10,2
"29",2,159.5,626.5,0,19,7,98,10,1
"30",3,277,625.5,0,28,11,181.5,10,4
"31",1,82,432,-90,12,6,58.5,11,2
"32",2,159,626.5,0,20,7,98,11,1
"33",3,276.5,625.5,0,27,11,181.5,11,4
"34",1,82,432,-90,12,6,54,12,2
"35",2,159.346145629883,627.230766296387,-11.309928894043,19.4154968261719,7.64852952957153,97.5,12,1
