"track","frame","x","y"
2,964,66,134
3,964,1001.10015869141,434.199981689453
4,964,774,642
1,965,1180,120.5
2,965,58.5799903869629,139.059997558594
3,965,1000.70007324219,432.899993896484
4,965,774,642
1,966,1178.5,121
2,966,54.5735168457031,140.544189453125
3,966,1000.45367431641,432.520568847656
4,966,774,642
1,967,1178.88464355469,120.576965332031
2,967,51.5,141
3,967,1000,431.5
4,967,774,642
1,968,1178.11547851562,120.923034667969
2,968,48.5,141
3,968,999.239990234375,429.319976806641
4,968,774,642
1,969,1176.5,119
2,969,47,140.5
3,969,998.700012207031,428.899993896484
4,969,774,642
1,970,1175,119
2,970,47.5,142.5
3,970,999.163818359375,427.715545654297
4,970,774,642
1,971,1174,119
2,971,47.7499732971191,144.249938964844
3,971,997.482849121094,425.793090820312
4,971,774,642
1,972,1174.5,119
2,972,47.27587890625,146.189697265625
3,972,998.5,425.5
4,972,774,642
1,973,1175.30004882812,119.099975585938
2,973,47.9615745544434,150.192321777344
3,973,999,424.5
4,973,774,642
1,974,1174,119
2,974,48.5,155
3,974,997.340026855469,422.120025634766
4,974,774,642
1,975,1175.5,119
2,975,48.5,155
3,975,996.402526855469,418.878051757812
4,975,774,642
1,976,1175.5,119
2,976,52.2000160217285,159.599975585938
3,976,996.700134277344,416.899993896484
4,976,774,642
1,977,1174.80017089844,119.099914550781
2,977,52.6029434204102,160.838256835938
3,977,996.038391113281,415.807708740234
4,977,774,642
1,978,1176.11755371094,118.470581054688
2,978,54.2000045776367,163.899963378906
3,978,996.200134277344,415.899993896484
4,978,774,642
1,979,1175.69995117188,118.900024414062
2,979,54,166
3,979,995.800170898438,414.599975585938
4,979,774,642
1,980,1176.5,119
2,980,54.5,172
3,980,995.000061035156,414.000030517578
4,980,774,642
1,981,1176,118.5
2,981,54.5,172
3,981,995.25,414.25
4,981,774,642
1,982,1177,119
2,982,52.5730361938477,177.016845703125
3,982,995.689697265625,413.72412109375
4,982,774,642
1,983,1174.50012207031,119.499938964844
2,983,54.7500228881836,178.749938964844
3,983,994.769104003906,413.153900146484
4,983,774,642
1,984,1175.85009765625,118.549926757812
2,984,56,180.5
3,984,995.000122070312,413.499969482422
4,984,774,642
1,985,1174.5,119.5
2,985,55,181.5
3,985,995.000122070312,413.499969482422
4,985,774,642
1,986,1175.5,119
2,986,57,182
3,986,995.424621582031,412.965789794922
4,986,774,642
1,987,1175,119.5
2,987,56,182
3,987,994.750122070312,412.749938964844
4,987,774,642
1,988,1175,119
2,988,56,182
3,988,994.923034667969,412.884674072266
4,988,774,642
1,989,1174.5,119
2,989,56,182
3,989,995.500061035156,412.999969482422
4,989,774,642
1,990,1175,120
2,990,56,182
3,990,995.346130371094,413.769256591797
4,990,774,642
1,991,1174,120
2,991,51.8999900817871,191.199951171875
3,991,994.500061035156,414.000030517578
4,991,774,642
1,992,1172,119.5
2,992,50.7000122070312,194.399963378906
3,992,995.950012207031,413.850006103516
4,992,774,642
1,993,1170.5,119.5
2,993,50,197.5
3,993,995.999938964844,413.500030517578
4,993,774,642
1,994,1169.5,118.5
2,994,50,202.5
3,994,995.200134277344,414.599945068359
4,994,774,642
1,995,1168,119
2,995,52.5,205
3,995,995.500061035156,413.5
4,995,774,642
1,996,1164.5,119
2,996,52.5999984741211,208.699981689453
3,996,995.924499511719,413.73583984375
4,996,774,642
1,997,1166.5,119.5
2,997,52.2499809265137,211.25
3,997,996,415.5
4,997,774,642
1,998,1164,119.5
2,998,49.9655227661133,215.913787841797
3,998,995.568969726562,412.672454833984
4,998,774,642
1,999,1164.42687988281,117.841430664062
2,999,51.5,220
3,999,994.923095703125,412.884674072266
4,999,774,642
1,1000,1163,118.5
2,1000,49.5,224.5
3,1000,995.700073242188,412.899993896484
4,1000,774,642
1,1001,1164.25012207031,118.249938964844
2,1001,49,230
3,1001,995.250061035156,413.750030517578
4,1001,774,642
1,1002,1164.5,120.5
2,1002,48.4200057983398,234.940002441406
3,1002,995.750122070312,412.749938964844
4,1002,774,642
1,1003,1163.5,119.5
2,1003,49,240
3,1003,997.000122070312,412.499969482422
4,1003,774,642
1,1004,1163.40002441406,119.700012207031
2,1004,49,245
3,1004,998.871948242188,410.347534179688
4,1004,774,642
1,1005,1165.5,119
2,1005,49,250
3,1005,998.5,407.5
4,1005,774,642
1,1006,1164.5,119.5
2,1006,48,256.5
3,1006,999,405.5
4,1006,774,642
1,1007,1164.5,119.5
2,1007,48.6891860961914,262.364868164062
3,1007,998,401.5
4,1007,774,642
1,1008,1163,120.5
2,1008,49.1922950744629,265.961608886719
3,1008,999,400
4,1008,774,642
1,1009,1162.5,120
2,1009,49.1922950744629,265.961608886719
3,1009,1000,399.5
4,1009,774,642
1,1010,1162,120
2,1010,47.2200088500977,277.039978027344
3,1010,1000.5,397.5
4,1010,774,642
1,1011,1163,120.5
2,1011,46.5862197875977,280.534484863281
3,1011,1000.5,396
4,1011,774,642
1,1012,1164.50012207031,119.999938964844
2,1012,46.5,283.5
3,1012,1001,395
4,1012,774,642
1,1013,1162,120
2,1013,47,289
3,1013,1001,393.5
4,1013,774,642
1,1014,1160,121
2,1014,47.3000183105469,292.899932861328
3,1014,1001.5,393.5
4,1014,774,642
1,1015,1155.5,121
2,1015,47.2500038146973,297.749938964844
3,1015,1002,391
4,1015,774,642
1,1016,1156.5,122
2,1016,47,305
3,1016,1002,392.5
4,1016,774,642
1,1017,1156,123
2,1017,47,309
3,1017,1003.5,393
4,1017,774,642
1,1018,1153.5,123.499938964844
2,1018,45.5,311
3,1018,1003.39111328125,392.410888671875
4,1018,774,642
1,1019,1151.34997558594,124.549987792969
2,1019,46,313
3,1019,1003,392.5
4,1019,774,642
1,1020,1148.50012207031,124.5
2,1020,46.5999870300293,316.199951171875
3,1020,1003.5,392.5
4,1020,774,642
1,1021,1144.5,124
2,1021,46,321
3,1021,1003.5,392.5
4,1021,774,642
1,1022,1140.75012207031,124.749938964844
2,1022,46.5,325.5
3,1022,1003,392
4,1022,774,642
1,1023,1137.75012207031,125.749877929688
2,1023,46,328
3,1023,1003.45953369141,394.256774902344
4,1023,774,642
1,1024,1134.50012207031,126.5
2,1024,46,331.5
3,1024,1003.5,392.5
4,1024,774,642
1,1025,1130.05773925781,126.288391113281
2,1025,46,333
3,1025,1003.05999755859,393.420013427734
4,1025,774,642
1,1026,1127.53845214844,126.692321777344
2,1026,46,336.5
3,1026,1003.5,393
4,1026,774,642
1,1027,1124.5,126.5
2,1027,46,340
3,1027,1003.5,394
4,1027,774,642
1,1028,1120.5,126.5
2,1028,46,346
3,1028,1003.5,394
4,1028,774,642
1,1029,1115.57543945312,127.764099121094
2,1029,47,349
3,1029,1003.55993652344,391.920043945312
4,1029,774,642
1,1030,1110.65979003906,126.015441894531
2,1030,46.5,351
3,1030,1003,393.5
4,1030,774,642
1,1031,1106.25,124.75
2,1031,44.3846130371094,354.423065185547
3,1031,1002.69244384766,392.538421630859
4,1031,774,642
1,1032,1105.25012207031,127.25
2,1032,45.5,355.5
3,1032,1003,393
4,1032,774,642
1,1033,1098.5,128
2,1033,46,355.5
3,1033,1003,394
4,1033,774,642
1,1034,1095.46398925781,126.706176757812
2,1034,46,356
3,1034,1003.32354736328,392.794128417969
4,1034,774,642
1,1035,1090.02954101562,128.117614746094
2,1035,47.0961456298828,357.019256591797
3,1035,1003.25,392.750030517578
4,1035,774,642
1,1036,1089,127.5
2,1036,47.0000038146973,358
3,1036,1003.87200927734,393.347534179688
4,1036,774,642
1,1037,1083.73510742188,127.441162109375
2,1037,48,361.5
3,1037,1003.78466796875,393.723022460938
4,1037,774,642
1,1038,1079,128.5
2,1038,48.0000190734863,367.499969482422
3,1038,1003,393.5
4,1038,774,642
1,1039,1076.5,128
2,1039,46.5000038146973,372.5
3,1039,1003.60772705078,393.361541748047
4,1039,774,642
1,1040,1071.25,127.75
2,1040,46.5,376.5
3,1040,1003.5,394
4,1040,774,642
1,1041,1067.30004882812,127.899963378906
2,1041,46.5,379.5
3,1041,1003.48480224609,393.376892089844
4,1041,774,642
1,1042,1063,128.5
2,1042,46.6923065185547,385.038421630859
3,1042,1003.5,393
4,1042,774,642
1,1043,1056.70007324219,127.599975585938
2,1043,46,387.5
3,1043,1003.09997558594,390.700042724609
4,1043,774,642
1,1044,1052.5546875,128.0205078125
2,1044,45.5,391
3,1044,1004.90802001953,389.755981445312
4,1044,774,642
1,1045,1050.53845214844,129.692443847656
2,1045,45.5,394.5
3,1045,1004.73809814453,389.144775390625
4,1045,774,642
1,1046,1043.5,130.5
2,1046,45.5,397.999969482422
3,1046,1005.5,390
4,1046,774,642
1,1047,1040.10009765625,129.799926757812
2,1047,45.5,397.999969482422
3,1047,1004.91186523438,386.852905273438
4,1047,774,642
1,1048,1034.35009765625,129.950012207031
2,1048,45.5,404.5
3,1048,1004.5,388
4,1048,774,642
1,1049,1028.10815429688,129.851379394531
2,1049,45.5,410
3,1049,1005,387
4,1049,774,642
1,1050,1027.97058105469,131.38232421875
2,1050,45.5,413.5
3,1050,1005,385.5
4,1050,769.5,643
1,1051,1021,130
2,1051,45.5,413.5
3,1051,1005,384.5
4,1051,769.5,643
1,1052,1014.35302734375,132.088256835938
2,1052,45.5,413.5
3,1052,1006,381.5
4,1052,769.5,643
1,1053,1008,133.5
2,1053,46,426.5
3,1053,1007.2900390625,380.529998779297
4,1053,769.5,643
1,1054,1006,133.5
2,1054,46,431.5
3,1054,1007,379
4,1054,769.5,643
1,1055,1001,134.5
2,1055,46.6999969482422,436.099975585938
3,1055,1007,378.5
4,1055,769.5,643
1,1056,997,134.5
2,1056,47,441.5
3,1056,1007,377
4,1056,769.5,643
1,1057,992.989929199219,135.570068359375
2,1057,46.0000114440918,447.999969482422
3,1057,1007.5,374.5
4,1057,769.5,643
1,1058,986.066040039062,135.018859863281
2,1058,46,454.5
3,1058,1008.5,373.5
4,1058,769.5,643
1,1059,980.900207519531,137.299865722656
2,1059,46.5,461
3,1059,1008,371.5
4,1059,769.5,643
1,1060,980.250122070312,137.749938964844
2,1060,46.5,465
3,1060,1009.5,370.5
4,1060,769.5,643
1,1061,975,138.5
2,1061,47.2000045776367,474.099945068359
3,1061,1009,370
4,1061,769.5,643
1,1062,966.5,138.5
2,1062,48.5,481.5
3,1062,1008.95593261719,369.426483154297
4,1062,769.5,643
1,1063,963,140.5
2,1063,48,487
3,1063,1010.5,366.5
4,1063,769.5,643
1,1064,957.5,141.5
2,1064,46,494.5
3,1064,1010.5,365.5
4,1064,769.5,643
1,1065,953.155700683594,144.580200195312
2,1065,46.6470603942871,501.911743164062
3,1065,1010.5,364.5
4,1065,769.5,643
1,1066,950,143.5
2,1066,45.5172424316406,505.793090820312
3,1066,1011,361.5
4,1066,769.5,643
1,1067,946.172485351562,144.430908203125
2,1067,46,511.5
3,1067,1011.5,358.5
4,1067,769.5,643
1,1068,936.5,146
2,1068,46,516
3,1068,1013.005859375,357.223510742188
4,1068,769.5,643
1,1069,934.000061035156,147.5
2,1069,45.5,521
3,1069,1012.86938476562,355.046112060547
4,1069,769.5,643
1,1070,928.150024414062,147.549926757812
2,1070,45.5,526.5
3,1070,1012,354
4,1070,769.5,643
1,1071,925.400085449219,149.799987792969
2,1071,46,529.5
3,1071,1013.5,353
4,1071,769.5,643
1,1072,919.5,148.5
2,1072,45.5,533
3,1072,1013.86785888672,349.962280273438
4,1072,769.5,643
1,1073,913.280029296875,152.039978027344
2,1073,46,537.5
3,1073,1013.5,347.5
4,1073,769.5,643
1,1074,911.78759765625,153.232849121094
2,1074,46,541.5
3,1074,1015.5,346.5
4,1074,769.5,643
1,1075,905.970642089844,151.617614746094
2,1075,45.5000038146973,544.5
3,1075,1015.30004882812,344.600006103516
4,1075,769.5,643
1,1076,906.5,153.5
2,1076,45.5000038146973,544.5
3,1076,1016.5,344
4,1076,769.5,643
1,1077,906.5,153
2,1077,47.5,549
3,1077,1016,343.5
4,1077,769.5,643
1,1078,907.25,152.25
2,1078,46.5,553.5
3,1078,1015,342.5
4,1078,769.5,643
1,1079,906.5,153.5
2,1079,48.2500038146973,557.249984741211
3,1079,1016.75006103516,341.749969482422
4,1079,769.5,643
1,1080,906.5,153.5
2,1080,47,562.5
3,1080,1016,340
4,1080,769.5,643
1,1081,904.5,153.5
2,1081,45,567
3,1081,1016.5,340
4,1081,769.5,643
1,1082,900,155.5
2,1082,45,567
3,1082,1016.5,339
4,1082,769.5,643
1,1083,892.35009765625,156.950012207031
2,1083,44,573.5
3,1083,1016.90014648438,339.199951171875
4,1083,769.5,643
1,1084,881,159.5
2,1084,44,573.5
3,1084,1016.5,338.5
4,1084,769.5,643
1,1085,876,161
2,1085,44,573.5
3,1085,1017,336
4,1085,769.5,643
1,1086,868,163
2,1086,44,573.5
3,1086,1016,334.5
4,1086,769.5,643
1,1087,862,163
2,1087,45.5,586.5
3,1087,1016.58001708984,332.939971923828
4,1087,769.5,643
1,1088,858.5,165
2,1088,45.5,586.5
3,1088,1017.12188720703,331.097595214844
4,1088,769.5,643
1,1089,852.250061035156,167.75
2,1089,45.5,587.5
3,1089,1017.5,328
4,1089,769.5,643
1,1090,844.055053710938,170.56201171875
2,1090,46,587.5
3,1090,1017.5,325
4,1090,769.5,643
1,1091,839.910888671875,171.108947753906
2,1091,45.5,587.5
3,1091,1018,323.5
4,1091,769.5,643
1,1092,836,173
2,1092,46,588
3,1092,1019,319.5
4,1092,769.5,643
1,1093,828.5400390625,175.220031738281
2,1093,46,588.5
3,1093,1019.5,317
4,1093,769.5,643
1,1094,822.579223632812,179.151733398438
2,1094,46.5,591.5
3,1094,1020.5,313
4,1094,769.5,643
1,1095,818.250122070312,181.749938964844
2,1095,45.4000053405762,592.799987792969
3,1095,1021.05004882812,312.350006103516
4,1095,769.5,643
1,1096,813.131103515625,184.557434082031
2,1096,45.5,595
3,1096,1020.76922607422,311.153869628906
4,1096,769.5,643
1,1097,809.155700683594,186.786987304688
2,1097,46,599
3,1097,1021.5,309.5
4,1097,769.5,643
1,1098,804.750061035156,188.75
2,1098,46,601.5
3,1098,1021.5,310.5
4,1098,769.5,643
1,1099,801.15380859375,190.730834960938
2,1099,46,601.5
3,1099,1021,310
4,1099,769.5,643
1,1100,795.000122070312,193.999938964844
2,1100,46,601.5
3,1100,1021.5,308.5
4,1100,769.5,643
1,1101,790.250122070312,197.749938964844
2,1101,46,601.5
3,1101,1021.5,309
4,1101,769.5,643
1,1102,784.500122070312,199.499938964844
2,1102,46,601.5
3,1102,1020.59997558594,308.299987792969
4,1102,769.5,643
1,1103,780.000122070312,202.999938964844
2,1103,45.5,598
3,1103,1021,309
4,1103,769.5,643
1,1104,776.346130371094,203.730712890625
2,1104,45.2500038146973,596.749984741211
3,1104,1021.5,309
4,1104,769.5,643
1,1105,771.207336425781,207.865844726562
2,1105,47.2499961853027,598.249992370605
3,1105,1021,309.5
4,1105,769.5,643
1,1106,765.182373046875,208.129425048828
2,1106,50.1538391113281,600.230781555176
3,1106,1021.00988769531,309.570037841797
4,1106,769.5,643
1,1107,760.75,214.25
2,1107,50.4000015258789,607.299995422363
3,1107,1021.5,310.5
4,1107,769.5,643
1,1108,756.650390625,215.743377685547
2,1108,50.0500030517578,611.349990844727
3,1108,1021,310.5
4,1108,769.5,643
1,1109,750.288208007812,216.547088623047
2,1109,48.3783760070801,615.770263671875
3,1109,1021.5,309.5
4,1109,769.5,643
1,1110,747.827819824219,219.106536865234
2,1110,45.5,620
3,1110,1022,309
4,1110,769.5,643
1,1111,741.900024414062,222.299957275391
2,1111,44,621.5
3,1111,1021.79730224609,309.216186523438
4,1111,769.5,643
1,1112,738.517700195312,226.734558105469
2,1112,44,621.5
3,1112,1021.5,309
4,1112,769.5,643
1,1113,735.423095703125,227.884582519531
2,1113,44,621.5
3,1113,1021.5,308.5
4,1113,769.5,643
1,1114,728,230.5
2,1114,45.3108139038086,631.864868164062
3,1114,1021.5,309
4,1114,769.5,643
1,1115,725.25,234.25
2,1115,45,633.5
3,1115,1020.13787841797,309.655212402344
4,1115,769.5,643
1,1116,718.750061035156,237.749938964844
2,1116,44.5,635
3,1116,1021.5,310
4,1116,769.5,643
1,1117,713.75,241.75
2,1117,44.5,634
3,1117,1022.48083496094,310.096130371094
4,1117,769.5,643
1,1118,710.750061035156,244.249938964844
2,1118,47,636
3,1118,1022.86541748047,309.173034667969
4,1118,769.5,643
1,1119,704.000061035156,246.999969482422
2,1119,47.310001373291,640.67000579834
3,1119,1023.5,308
4,1119,769.5,643
1,1120,701,248.5
2,1120,47,640.5
3,1120,1025,306.5
4,1120,769.5,643
1,1121,696.200012207031,251.399932861328
2,1121,48.2500038146973,641.749992370605
3,1121,1026.24328613281,305.54052734375
4,1121,769.5,643
1,1122,691.507751464844,256.438415527344
2,1122,47,641.5
3,1122,1026.25012207031,303.749969482422
4,1122,769.5,643
1,1123,686.5,257.5
2,1123,48.5,644.5
3,1123,1029.70007324219,300.599945068359
4,1123,769.5,643
1,1124,682.750061035156,260.249938964844
2,1124,50.5,647
3,1124,1030.896484375,296.758544921875
4,1124,769.5,643
1,1125,675,262.5
2,1125,55.7500076293945,652.249992370605
3,1125,1034.85009765625,292.449951171875
4,1125,769.5,643
1,1126,671,262.5
2,1126,55.7500038146973,654.249992370605
3,1126,1037.20007324219,289.899963378906
4,1126,769.5,643
1,1127,666.772399902344,267.368988037109
2,1127,57.0000038146973,656.5
3,1127,1041.01928710938,286.90380859375
4,1127,769.5,643
1,1128,661.7529296875,268.388244628906
2,1128,61.2500076293945,657.249992370605
3,1128,1043.90002441406,285.699859619141
4,1128,769.5,643
1,1129,657.500061035156,271.999938964844
2,1129,64.3000106811523,656.099990844727
3,1129,1045.80017089844,283.400024414062
4,1129,769.5,643
1,1130,652.861633300781,271.892272949219
2,1130,71.0441131591797,656.926467895508
3,1130,1045.5,282.5
4,1130,769.5,643
1,1131,648.339965820312,273.880035400391
2,1131,75.25,657.249996185303
3,1131,1047,281.5
4,1131,769.5,643
1,1132,645.100036621094,277.699951171875
2,1132,77.4117660522461,657.147060394287
3,1132,1048.5,279.5
4,1132,769.5,643
1,1133,640.425720214844,278.257446289062
2,1133,81,656
3,1133,1050,279.499969482422
4,1133,769.5,643
1,1134,635.050048828125,282.149963378906
2,1134,82.0000076293945,656.999992370605
3,1134,1050,277.5
4,1134,769.5,643
1,1135,629.5,283.5
2,1135,80.5,657.5
3,1135,1050,278
4,1135,769.5,643
1,1136,624.479553222656,286.274536132812
2,1136,80.5,655.5
3,1136,1050.29870605469,277.689056396484
4,1136,769.5,643
1,1137,621.5,289
2,1137,83,653
3,1137,1049.5,278
4,1137,769.5,643
1,1138,618.750061035156,291.249908447266
2,1138,83,653
3,1138,1050.70275878906,278.283752441406
4,1138,769.5,643
1,1139,612.163391113281,292.866302490234
2,1139,90.5,651.5
3,1139,1050,277.5
4,1139,769.5,643
1,1140,608,295
2,1140,95.5,651.5
3,1140,1049.05187988281,277.536041259766
4,1140,769.5,643
1,1141,603.6171875,298.9931640625
2,1141,100,652.5
3,1141,1049.18286132812,277.853668212891
4,1141,769.5,643
1,1142,599.403991699219,299.472015380859
2,1142,100,652.5
3,1142,1050.5,277.5
4,1142,769.5,643
1,1143,596,301.5
2,1143,105.500007629395,654
3,1143,1050.82946777344,278.282348632812
4,1143,769.5,643
1,1144,592.250061035156,305.749938964844
2,1144,106,655.5
3,1144,1050.56896972656,277.827575683594
4,1144,769.5,643
1,1145,586.727966308594,307.003997802734
2,1145,106,655.5
3,1145,1049.5,277
4,1145,769.5,643
1,1146,583.5,309
2,1146,111.250015258789,659.249992370605
3,1146,1050.82763671875,278.431060791016
4,1146,769.5,643
1,1147,579.205932617188,312.323486328125
2,1147,111.250015258789,659.249992370605
3,1147,1051.55895996094,276.2646484375
4,1147,769.5,643
1,1148,575.5,316.499969482422
2,1148,112.300018310547,658.899993896484
3,1148,1052.80004882812,276.599975585938
4,1148,769.5,643
1,1149,570.000061035156,319.999938964844
2,1149,112.300018310547,658.899993896484
3,1149,1053.99987792969,275.5
4,1149,769.5,643
1,1150,567.000061035156,322.999938964844
2,1150,113.5,660
3,1150,1056.20007324219,274.099945068359
4,1150,769.5,643
1,1151,563.000061035156,326.499938964844
2,1151,113.5,660
3,1151,1058.29418945312,271.323516845703
4,1151,769.5,643
1,1152,558.513793945312,331.262390136719
2,1152,111.000015258789,657.999992370605
3,1152,1060.5,273.5
4,1152,769.5,643
1,1153,557,332
2,1153,110.250007629395,657.75
3,1153,1062.61779785156,270.529357910156
4,1153,769.5,643
1,1154,550.500061035156,336.499969482422
2,1154,106.5,656
3,1154,1064,270.5
4,1154,769.5,643
1,1155,548.179992675781,340.260009765625
2,1155,104.900009155273,656.299995422363
3,1155,1064.5,270.499877929688
4,1155,769.5,643
1,1156,543.500061035156,343.5
2,1156,105.060005187988,656.419994354248
3,1156,1065,268
4,1156,769.5,643
1,1157,540.500061035156,346.499969482422
2,1157,101.949996948242,656.850002288818
3,1157,1065,268
4,1157,769.5,643
1,1158,539.260314941406,350.472595214844
2,1158,100.5,657.5
3,1158,1065.5,267.5
4,1158,769.5,643
1,1159,536.3154296875,352.476898193359
2,1159,100,659.5
3,1159,1066,267.5
4,1159,769.5,643
1,1160,533.293151855469,355.517272949219
2,1160,98.75,660.75
3,1160,1066,266.5
4,1160,769.5,643
1,1161,526.926208496094,361.311462402344
2,1161,100.000022888184,660.499992370605
3,1161,1066.16223144531,266.527038574219
4,1161,769.5,643
1,1162,526.900085449219,364.300018310547
2,1162,100.000022888184,660.499992370605
3,1162,1066,264
4,1162,769.5,643
1,1163,523.396606445312,369.258636474609
2,1163,100.000022888184,660.499992370605
3,1163,1065.5,264.5
4,1163,769.5,643
1,1164,522.000061035156,372.5
2,1164,100.000022888184,660.499992370605
3,1164,1066,264.5
4,1164,769.5,643
1,1165,518.000061035156,377.499969482422
2,1165,100.000022888184,660.499992370605
3,1165,1066,265
4,1165,769.5,643
1,1166,516.300048828125,379.399963378906
2,1166,100.000022888184,660.499992370605
3,1166,1065.5,266
4,1166,769.5,643
1,1167,512.400024414062,386.200012207031
2,1167,100.000022888184,660.499992370605
3,1167,1066.13513183594,265.310821533203
4,1167,769.5,643
1,1168,511.300018310547,387.600006103516
2,1168,100.000022888184,660.499992370605
3,1168,1065.5,265
4,1168,769.5,643
1,1169,506.958923339844,392.890441894531
2,1169,100.000022888184,660.499992370605
3,1169,1065.5,264.5
4,1169,769.5,643
1,1170,504.007293701172,396.729949951172
2,1170,100.000022888184,660.499992370605
3,1170,1066,264
4,1170,769.5,643
1,1171,499.700073242188,399.399963378906
2,1171,104,659.5
3,1171,1066,265
4,1171,769.5,643
1,1172,496.0400390625,403.720001220703
2,1172,104.5,659.5
3,1172,1066,265
4,1172,769.5,643
1,1173,494.300079345703,408.399932861328
2,1173,105.5,659.5
3,1173,1065.5,266
4,1173,769.5,643
1,1174,491.958801269531,412.0927734375
2,1174,105.5,658.5
3,1174,1066.5,262.5
4,1174,769.5,643
1,1175,487.250061035156,414.749969482422
2,1175,105,656.5
3,1175,1066.65393066406,263.730804443359
4,1175,769.5,643
1,1176,485.491790771484,418.909820556641
2,1176,102.900016784668,654.799987792969
3,1176,1067.60803222656,261.351348876953
4,1176,769.5,643
1,1177,482.608612060547,423.395904541016
2,1177,97.5,650.5
3,1177,1066.71166992188,259.942321777344
4,1177,769.5,643
1,1178,478.250030517578,427.75
2,1178,97.75,647.75
3,1178,1065.97058105469,256.88232421875
4,1178,769.5,643
1,1179,477.975677490234,431.454040527344
2,1179,95.5,645.5
3,1179,1067.41552734375,256.176910400391
4,1179,769.5,643
1,1180,473.931060791016,435.672424316406
2,1180,91.9399948120117,639.919990539551
3,1180,1067,253
4,1180,769.5,643
1,1181,471.573516845703,439.044128417969
2,1181,89.75,634.25
3,1181,1067.00024414062,251.499908447266
4,1181,769.5,643
1,1182,468.000030517578,443
2,1182,84.4000015258789,628.799995422363
3,1182,1068,251.5
4,1182,769.5,643
1,1183,465.600067138672,447.800018310547
2,1183,79.5,621.499992370605
3,1183,1068.5,250.5
4,1183,769.5,643
1,1184,464.230804443359,451.34619140625
2,1184,73,616.499992370605
3,1184,1067,250.999969482422
4,1184,769.5,643
1,1185,461.100036621094,455.799957275391
2,1185,67.25,610.749992370605
3,1185,1068.64001464844,248.980072021484
4,1185,769.5,643
1,1186,458.100006103516,459.699951171875
2,1186,59.5769195556641,605.384613037109
3,1186,1069,248.5
4,1186,769.5,643
1,1187,456.75,464.25
2,1187,54.2500076293945,602.249984741211
3,1187,1067.90002441406,246.799957275391
4,1187,769.5,643
1,1188,453.195129394531,466.756057739258
2,1188,47.5,599.5
3,1188,1068.5,247.5
4,1188,769.5,643
1,1189,451.600067138672,472.299987792969
2,1189,47,599
3,1189,1068.84997558594,246.449890136719
4,1189,769.5,643
1,1190,449.000061035156,474.999969482422
2,1190,46.5,599
3,1190,1068.5,245
4,1190,769.5,643
1,1191,445.200042724609,481.599960327148
2,1191,47.5441093444824,593.573532104492
3,1191,1067.5,244.5
4,1191,769.5,643
1,1192,443.800048828125,482.899963378906
2,1192,46.9999961853027,587.000015258789
3,1192,1068,243.5
4,1192,769.5,643
1,1193,440.402099609375,487.654647827148
2,1193,45.2500076293945,582.249984741211
3,1193,1068,241.5
4,1193,769.5,643
1,1194,438.920166015625,491.091705322266
2,1194,44.5000076293945,576.499984741211
3,1194,1068.5,240.5
4,1194,769.5,643
1,1195,435.700012207031,493.599975585938
2,1195,45.5,570.5
3,1195,1068.90014648438,238.799926757812
4,1195,769.5,643
1,1196,431.900024414062,498.699966430664
2,1196,46,567
3,1196,1067.63513183594,236.810821533203
4,1196,769.5,643
1,1197,429.750030517578,499.75
2,1197,45,563.5
3,1197,1069.5,236
4,1197,769.5,643
1,1198,425.750030517578,503.25
2,1198,45,563
3,1198,1071.25012207031,234.25
4,1198,769.5,643
1,1199,424.15380859375,505.769226074219
2,1199,44.5,557
3,1199,1070.5,232.5
4,1199,769.5,643
1,1200,419.900054931641,509.699966430664
2,1200,45,555
3,1200,1070.55395507812,232.069152832031
4,1200,769.5,643
1,1201,416.89892578125,513.561782836914
2,1201,45,550
3,1201,1070.9423828125,231.788452148438
4,1201,769.5,643
1,1202,414.200042724609,517.099960327148
2,1202,46,545
3,1202,1071,232
4,1202,769.5,643
1,1203,410.000030517578,516.499984741211
2,1203,47,539.5
3,1203,1070.34997558594,231.949981689453
4,1203,769.5,643
1,1204,407.068969726562,519.172424316406
2,1204,48,534.5
3,1204,1070.50769042969,232.138458251953
4,1204,769.5,643
1,1205,406.000030517578,521.5
2,1205,50.5500030517578,526.850006103516
3,1205,1071,232
4,1205,769.5,643
1,1206,400.750061035156,526.749984741211
2,1206,50.5,522
3,1206,1070.92321777344,232.615386962891
4,1206,769.5,643
1,1207,397.032775878906,530.360641479492
2,1207,51.8500061035156,514.549987792969
3,1207,1070.96545410156,233.586212158203
4,1207,769.5,643
1,1208,393.000030517578,532.499984741211
2,1208,51.5,508.5
3,1208,1070.5,232
4,1208,769.5,643
1,1209,389,534.5
2,1209,50.5,502.5
3,1209,1071,231
4,1209,769.5,643
1,1210,387.900054931641,537.699966430664
2,1210,50.5499954223633,496.349990844727
3,1210,1072.55004882812,229.350006103516
4,1210,769.5,643
1,1211,381.730743408203,542.153839111328
2,1211,51,485.5
3,1211,1072.5,227.5
4,1211,769.5,643
1,1212,378.500030517578,543.999984741211
2,1212,49.7499809265137,480.249969482422
3,1212,1072.5,226.5
4,1212,769.5,643
1,1213,374.84326171875,546.340515136719
2,1213,51.5,473.5
3,1213,1073,225.5
4,1213,769.5,643
1,1214,371.53662109375,547.82926940918
2,1214,51.5,466.5
3,1214,1073,224.5
4,1214,769.5,643
1,1215,367.750030517578,550.749984741211
2,1215,52.6346130371094,457.826934814453
