"","id","x","y","alpha","major","minor","area","frame","track","pred1","pred2","TPX","BPX","trayn","camera","rep","trial","position"
"101",1,631.5,117,0,7,6,30.5,1,1,-579.916666666655,180,665,659,6,1,2,3,6
"102",1,613.5,125.5,0,7,5,30.5,2,1,-1026.91666666665,180,665,659,6,1,2,3,6
"103",1,610.250061035156,129.249969482422,-45,7.07106781005859,4.94974708557129,27.5,3,1,-1107.6234842936,180,665,659,6,1,2,3,6
"104",1,600,149,0,6,6,29,4,1,-1362.16666666665,180,665,659,6,1,2,3,6
"105",1,590.117736816406,164.029418945312,-75.963752746582,6.30592632293701,3.63803434371948,14,5,1,-1607.57620239256,180,665,659,6,1,2,3,6
"106",1,589,175.5,-90,1,0,0,6,1,-1635.33333333331,180,665,659,6,1,2,3,6
"107",1,599.500061035156,222.999969482422,45,3.5355339050293,2.12132024765015,5,11,1,-1374.58181762694,180,665,659,6,1,2,3,6
"108",1,609.750061035156,234.749969482422,45,3.5355339050293,1.41421341896057,3.5,12,1,-1120.04015096027,180,665,659,6,1,2,3,6
"109",1,622.000061035156,236.5,45,2.12132024765015,0.707106709480286,1,13,1,-815.83181762694,180,665,659,6,1,2,3,6
"110",2,619,241,0,0,0,0,13,2,-890.333333333319,180,665,659,6,1,2,3,6
"111",1,631.700134277344,242.599975585938,26.5650501251221,3.57770848274231,1.34164071083069,2.5,14,2,-574.946665445954,180,665,659,6,1,2,3,6
"112",1,635,244.5,0,2,1,1.5,15,2,-492.999999999991,180,665,659,6,1,2,3,6
"113",1,639,244.5,0,8,5,29.5,16,2,-393.666666666657,180,665,659,6,1,2,3,6
"114",1,644,244.5,0,8,5,34,17,2,-269.499999999993,180,665,659,6,1,2,3,6
"115",1,646,244.5,0,8,5,34.5,18,2,-219.833333333325,180,665,659,6,1,2,3,6
"116",1,657,249.5,0,8,5,28.5,19,2,53.3333333333394,180,665,659,6,1,2,3,6
"117",1,665,251.5,0,8,5,29,20,2,252.000000000004,180,665,659,6,1,2,3,6
