"","id","x","y","alpha","major","minor","area","frame","track","pred1","pred2","TPX","BPX","trayn","camera","rep","trial","position"
"1",1,319,319,90,6,4,18.5,1,1,361.5,358.474683544304,259,259,1,2,2,1,7
"2",1,318,318,-90,6,4,18.5,2,1,361.5,358.506329113924,259,259,1,2,2,1,7
"3",1,318,319,-90,6,4,18,3,1,361.5,358.506329113924,259,259,1,2,2,1,7
"4",1,319,319,-90,6,4,18.5,4,1,361.5,358.474683544304,259,259,1,2,2,1,7
"5",1,319,319,-90,6,4,19.5,5,1,361.5,358.474683544304,259,259,1,2,2,1,7
"6",1,318.799987792969,319.399993896484,-63.4349517822266,6.26099014282227,4.47213554382324,19.5,6,1,361.5,358.481013044526,259,259,1,2,2,1,7
"7",1,319,319.5,-90,7,4,20,7,1,361.5,358.474683544304,259,259,1,2,2,1,7
"8",1,319,319.5,-90,7,4,19,8,1,361.5,358.474683544304,259,259,1,2,2,1,7
"9",1,319,320,-90,6,4,19.5,9,1,361.5,358.474683544304,259,259,1,2,2,1,7
"10",1,319,320,-90,6,4,19.5,10,1,361.5,358.474683544304,259,259,1,2,2,1,7
"11",1,319,320,-90,6,4,19.5,11,1,361.5,358.474683544304,259,259,1,2,2,1,7
"12",1,319,320,-90,6,4,19.5,12,1,361.5,358.474683544304,259,259,1,2,2,1,7
"13",1,319.000030517578,319.999984741211,-45,5.65685367584229,4.24264049530029,19,13,1,361.5,358.474682578558,259,259,1,2,2,1,7
"14",1,319.000030517578,319.999984741211,-45,5.65685367584229,4.24264049530029,19,14,1,361.5,358.474682578558,259,259,1,2,2,1,7
"15",1,319.000030517578,319.999984741211,-45,5.65685367584229,4.24264049530029,19,15,1,361.5,358.474682578558,259,259,1,2,2,1,7
"16",1,319.000030517578,319.999984741211,-45,5.65685367584229,4.24264049530029,19,16,1,361.5,358.474682578558,259,259,1,2,2,1,7
"17",1,319.000030517578,319.999984741211,-45,5.65685367584229,4.24264049530029,19,17,1,361.5,358.474682578558,259,259,1,2,2,1,7
"18",1,319,318,90,6,4,17.5,18,1,361.5,358.474683544304,259,259,1,2,2,1,7
"19",1,318,317,-90,6,4,19.5,19,1,361.5,358.506329113924,259,259,1,2,2,1,7
"20",1,317,316,-90,6,4,18.5,20,1,361.5,358.537974683544,259,259,1,2,2,1,7
"21",1,454,407.5,0,6,5,23.5,1,1,-899.000000000116,357.546583850932,446,447,2,2,2,1,8
"22",1,447.5,403.5,0,7,5,28.5,2,1,192.999999999971,357.506211180124,446,447,2,2,2,1,8
"23",1,443,402,0,6,6,28,3,1,949.000000000029,357.478260869565,446,447,2,2,2,1,8
"24",1,443,402,0,6,6,28,4,1,949.000000000029,357.478260869565,446,447,2,2,2,1,8
"25",1,443.600067138672,402.199989318848,63.4349517822266,7.15541696548462,5.36656284332275,28,5,1,848.18872070314,357.48198799465,446,447,2,2,2,1,8
"26",1,443.5,402.5,0,7,5,27,6,1,865.000000000015,357.481366459627,446,447,2,2,2,1,8
"27",1,444.5,405.5,-90,7,5,24.5,7,1,697,357.487577639752,446,447,2,2,2,1,8
"28",1,444.5,407.5,0,7,5,27.5,8,1,697,357.487577639752,446,447,2,2,2,1,8
"29",1,451.750061035156,414.249992370605,45,7.07106781005859,4.94974756240845,29.5,9,1,-521.010253906337,357.532609074752,446,447,2,2,2,1,8
"30",1,463.000061035156,422,63.4349517822266,6.26099014282227,6.26099014282227,28,10,1,-2411.01025390647,357.60248485115,446,447,2,2,2,1,8
"31",1,473,430,0,6,6,28,11,1,-4091.00000000033,357.664596273292,446,447,2,2,2,1,8
"32",1,473.000030517578,431.500007629395,63.4349517822266,8.04984474182129,4.91934967041016,27,12,1,-4091.00512695346,357.664596462842,446,447,2,2,2,1,8
"33",1,473.250061035156,431.749992370605,-45,6.36396026611328,5.65685367584229,28.5,13,1,-4133.0102539066,357.666149447423,446,447,2,2,2,1,8
"34",1,472.250061035156,431.749992370605,-45,6.36396026611328,5.65685367584229,27.5,14,1,-3965.01025390658,357.659938267299,446,447,2,2,2,1,8
"35",1,471.5,432,0,7,6,30.5,15,1,-3839.00000000032,357.655279503106,446,447,2,2,2,1,8
"36",1,470,432.5,0,6,5,26,16,1,-3587.00000000031,357.645962732919,446,447,2,2,2,1,8
"37",1,469.5,432.5,0,7,5,27,17,1,-3503.00000000031,357.642857142857,446,447,2,2,2,1,8
"38",1,469.5,432.5,0,7,5,28,18,1,-3503.00000000031,357.642857142857,446,447,2,2,2,1,8
"39",1,470,432.5,0,6,5,26,19,1,-3587.00000000031,357.645962732919,446,447,2,2,2,1,8
"40",1,470,432.5,0,6,5,26,20,1,-3587.00000000031,357.645962732919,446,447,2,2,2,1,8
"41",1,637.750061035156,361.249984741211,45,8.48528099060059,4.94974708557129,29.5,1,1,419.251159667971,356.50781211853,639,630,3,2,2,1,9
"42",1,637.750061035156,361.249984741211,45,8.48528099060059,4.94974708557129,29.5,2,1,419.251159667971,356.50781211853,639,630,3,2,2,1,9
"43",1,637.750061035156,361.249984741211,45,8.48528099060059,4.94974708557129,29.5,3,1,419.251159667971,356.50781211853,639,630,3,2,2,1,9
"44",1,637.750061035156,361.249984741211,45,8.48528099060059,4.94974708557129,29.5,4,1,419.251159667971,356.50781211853,639,630,3,2,2,1,9
"45",1,637.750061035156,361.249984741211,45,8.48528099060059,4.94974708557129,29.5,5,1,419.251159667971,356.50781211853,639,630,3,2,2,1,9
"46",1,637.750061035156,361.249984741211,45,8.48528099060059,4.94974708557129,30.5,6,1,419.251159667971,356.50781211853,639,630,3,2,2,1,9
