"","V1"
"242",0.567803611471734
"243",0.567751792220002
"244",0.567817437097718
"245",0.567882531173523
"246",0.56783103168156
"247",0.567779960707269
"248",0.567860020720617
"249",0.567874340747535
"250",0.567953403380539
"251",0.567918088737201
"252",0.567996373526745
"253",0.567961165048544
"254",0.567926225820963
"255",0.568115617297782
"256",0.568255385645719
"257",0.568553319248304
"258",0.568959787304752
"259",0.569205298013245
"260",0.569386408621069
"261",0.569456617002629
"262",0.569355014733166
"263",0.56914546640574
"264",0.569045813928301
"265",0.568839015968925
"266",0.568741266258196
"267",0.568644249303919
"268",0.568761335751627
"269",0.568983843537415
"270",0.56915907646685
"271",0.569333051920642
"272",0.569355347565464
"273",0.569377488996018
"274",0.569444444444444
"275",0.569510926118626
"276",0.569680630443799
"277",0.569790267589627
"278",0.569957788530835
"279",0.570021545090797
"280",0.570099192146436
"281",0.570074406278667
"282",0.570151376612821
"283",0.570372620494127
"284",0.570592390755879
"285",0.570810702072018
"286",0.570827067669173
"287",0.570743405275779
"288",0.570703047201753
"289",0.570705567133075
"290",0.570764513895757
"291",0.570879337539432
"292",0.571133818038907
"293",0.571484528006267
"294",0.57183291040406
"295",0.572178988326848
"296",0.572425828970332
"297",0.572726394123901
"298",0.573025048169557
"299",0.573390970220941
"300",0.573699837180347
"301",0.573952067220472
"302",0.574338473253379
"303",0.574817345099155
"304",0.575333396387024
"305",0.576128971433959
"306",0.57687969924812
"307",0.577532090321372
"308",0.578141055581504
"309",0.578677839851024
"310",0.579025522041763
"311",0.579278445883441
"312",0.579437528815122
"313",0.579595588235294
"314",0.579844251030692
"315",0.57996164033245
"316",0.580116533139111
"317",0.580270441963881
"318",0.580423376153429
"319",0.580575344936423
"320",0.580726357425387
"321",0.580838860010755
"322",0.580988117573483
"323",0.581047381546135
"324",0.581195063482198
"325",0.581341830412462
"326",0.581450758912813
"327",0.581610206775187
"328",0.581717694534608
"329",0.581737076882708
"330",0.581843551059562
"331",0.581862446743761
"332",0.582105080631177
"333",0.582346330076943
"334",0.582413793103448
"335",0.582308948680478
"336",0.582118978227327
"337",0.581965811965812
"338",0.581849169152109
"339",0.581683799167445
