"","id","x","y","alpha","major","minor","area","frame","track","pred1","pred2","TPX","BPX","trayn","camera","rep","trial","position"
"1",1,318.5,319,90,4,3,11,1,1,361.5,358.490506329114,259,259,1,2,2,1,7
"2",1,318.000030517578,318,45,4.24264049530029,4.24264049530029,13,2,1,361.5,358.506328148178,259,259,1,2,2,1,7
"3",1,318.5,319,-90,6,3,13.5,3,1,361.5,358.490506329114,259,259,1,2,2,1,7
"4",1,318.5,319.5,-90,5,3,11.5,4,1,361.5,358.490506329114,259,259,1,2,2,1,7
"5",1,319,319.5,-90,5,4,14.5,5,1,361.5,358.474683544304,259,259,1,2,2,1,7
"6",1,318.5,319.5,-90,5,3,12.5,6,1,361.5,358.490506329114,259,259,1,2,2,1,7
"7",1,318.5,319.5,-90,5,3,12,7,1,361.5,358.490506329114,259,259,1,2,2,1,7
"8",1,318.5,319.5,-90,5,3,12,8,1,361.5,358.490506329114,259,259,1,2,2,1,7
"9",1,318.5,319.5,-90,5,3,11.5,9,1,361.5,358.490506329114,259,259,1,2,2,1,7
"10",1,318.5,319.5,-90,5,3,11.5,10,1,361.5,358.490506329114,259,259,1,2,2,1,7
"11",1,318.5,320,-90,6,3,13,11,1,361.5,358.490506329114,259,259,1,2,2,1,7
"12",1,318.5,320,-90,6,3,13,12,1,361.5,358.490506329114,259,259,1,2,2,1,7
"13",1,318.5,320,-90,6,3,13,13,1,361.5,358.490506329114,259,259,1,2,2,1,7
"14",1,318.5,320,-90,6,3,13,14,1,361.5,358.490506329114,259,259,1,2,2,1,7
"15",1,318.5,320,-90,6,3,14,15,1,361.5,358.490506329114,259,259,1,2,2,1,7
"16",1,318.5,320,-90,6,3,14,16,1,361.5,358.490506329114,259,259,1,2,2,1,7
"17",1,318.5,320,-90,6,3,14,17,1,361.5,358.490506329114,259,259,1,2,2,1,7
"18",1,318.5,318.5,-90,5,3,12,18,1,361.5,358.490506329114,259,259,1,2,2,1,7
"19",1,317.5,317.5,-90,5,3,12,19,1,361.5,358.522151898734,259,259,1,2,2,1,7
"20",1,317.5,315.5,-90,5,3,12.5,20,1,361.5,358.522151898734,259,259,1,2,2,1,7
"21",1,453.800079345703,407.599983215332,63.4349517822266,5.36656284332275,4.4721360206604,18,1,1,-865.413330078227,357.545342107737,446,447,2,2,2,1,8
"22",1,447.5,404,0,5,4,18,2,1,192.999999999971,357.506211180124,446,447,2,2,2,1,8
"23",1,442.5,402,0,5,4,16,3,1,1033.00000000003,357.475155279503,446,447,2,2,2,1,8
"24",1,442.5,402,0,5,4,16,4,1,1033.00000000003,357.475155279503,446,447,2,2,2,1,8
"25",1,443.5,402.5,0,5,5,18,5,1,865.000000000015,357.481366459627,446,447,2,2,2,1,8
"26",1,443.5,402.5,0,5,5,19.5,6,1,865.000000000015,357.481366459627,446,447,2,2,2,1,8
"27",1,444,405,-90,6,4,18.5,7,1,781.000000000015,357.484472049689,446,447,2,2,2,1,8
"28",1,445,407,0,6,4,17,8,1,613,357.490683229814,446,447,2,2,2,1,8
"29",1,451.5,414,0,5,4,17,9,1,-479.000000000087,357.531055900621,446,447,2,2,2,1,8
"30",1,463.000061035156,421.999977111816,45,5.65685367584229,4.24264049530029,17,10,1,-2411.01025390647,357.60248485115,446,447,2,2,2,1,8
"31",1,473,429.5,-90,5,4,17.5,11,1,-4091.00000000033,357.664596273292,446,447,2,2,2,1,8
"32",1,473,432,-90,6,4,19,12,1,-4091.00000000033,357.664596273292,446,447,2,2,2,1,8
"33",1,473,432,-90,6,4,18.5,13,1,-4091.00000000033,357.664596273292,446,447,2,2,2,1,8
"34",1,472.400054931641,431.799999237061,63.4349517822266,5.36656284332275,5.36656284332275,20,14,1,-3990.20922851596,357.660869906408,446,447,2,2,2,1,8
"35",1,471.750061035156,432.249996185303,-45,6.3639612197876,4.24264049530029,21.5,15,1,-3881.01025390657,357.656832677237,446,447,2,2,2,1,8
"36",1,469.750061035156,432.749996185303,-45,5.65685367584229,4.94974708557129,19.5,16,1,-3545.01025390656,357.644410316989,446,447,2,2,2,1,8
"37",1,470,432,0,6,4,17.5,17,1,-3587.00000000031,357.645962732919,446,447,2,2,2,1,8
"38",1,470,433,0,6,4,19.5,18,1,-3587.00000000031,357.645962732919,446,447,2,2,2,1,8
"39",1,470.000061035156,432.999996185303,-45,5.65685367584229,4.24264049530029,19,19,1,-3587.01025390656,357.64596311202,446,447,2,2,2,1,8
"40",1,470.000061035156,432.999980926514,-45,5.65685367584229,4.24264049530029,20,20,1,-3587.01025390656,357.64596311202,446,447,2,2,2,1,8
"41",1,638.000061035156,360.999984741211,45,7.07106781005859,4.24264049530029,19.5,1,1,424.001159667971,356.50624961853,639,630,3,2,2,1,9
"42",1,638.000061035156,360.999984741211,45,7.07106781005859,4.24264049530029,19.5,2,1,424.001159667971,356.50624961853,639,630,3,2,2,1,9
"43",1,638.000061035156,360.999984741211,45,7.07106781005859,4.24264049530029,19.5,3,1,424.001159667971,356.50624961853,639,630,3,2,2,1,9
"44",1,638.000061035156,360.999984741211,45,7.07106781005859,4.24264049530029,19.5,4,1,424.001159667971,356.50624961853,639,630,3,2,2,1,9
"45",1,638.000061035156,360.999984741211,45,7.07106781005859,4.24264049530029,19.5,5,1,424.001159667971,356.50624961853,639,630,3,2,2,1,9
"46",1,637.5,361,0,7,4,18.5,6,1,414.500000000002,356.509375,639,630,3,2,2,1,9
"47",1,637.5,361,0,7,4,18.5,7,1,414.500000000002,356.509375,639,630,3,2,2,1,9
"48",1,637.5,360.5,0,7,3,18,8,1,414.500000000002,356.509375,639,630,3,2,2,1,9
"49",1,636.750061035156,360.250015258789,-45,6.36396026611328,4.24264049530029,20.5,9,1,400.251159667971,356.51406211853,639,630,3,2,2,1,9
"50",1,636.750061035156,360.250015258789,-45,6.36396026611328,4.24264049530029,20.5,10,1,400.251159667971,356.51406211853,639,630,3,2,2,1,9
