"","V1"
"1",0.611111111111111
"2",0.597222222222222
"3",0.601851851851852
"4",0.604166666666667
"5",0.6
"6",0.601851851851852
"7",0.603174603174603
"8",0.607638888888889
"9",0.614197530864197
"10",0.622222222222222
"11",0.631313131313131
"12",0.636574074074074
"13",0.641025641025641
"14",0.64484126984127
"15",0.644444444444444
"16",0.644097222222222
"17",0.643790849673203
"18",0.645061728395062
"19",0.646198830409357
"20",0.643055555555556
"21",0.64021164021164
"22",0.636363636363636
"23",0.632850241545894
"24",0.62962962962963
"25",0.625555555555556
"26",0.623931623931624
"27",0.622427983539095
"28",0.621031746031746
"29",0.619731800766284
"30",0.618518518518518
"31",0.617383512544803
"32",0.616319444444444
"33",0.615319865319865
"34",0.613562091503268
"35",0.611904761904762
"36",0.610339506172839
"37",0.608858858858859
"38",0.607456140350877
"39",0.605413105413105
"40",0.603472222222222
"41",0.601626016260163
"42",0.599867724867725
"43",0.598837209302326
"44",0.597853535353535
"45",0.596913580246914
"46",0.596618357487923
"47",0.596926713947991
"48",0.597222222222222
"49",0.59750566893424
"50",0.597222222222222
"51",0.596949891067538
"52",0.596153846153846
"53",0.595911949685535
"54",0.595679012345679
"55",0.595959595959596
"56",0.596230158730159
"57",0.596003898635478
"58",0.595785440613027
"59",0.595574387947269
"60",0.59537037037037
"61",0.59471766848816
"62",0.594086021505376
"63",0.593033509700176
"64",0.592447916666667
"65",0.591025641025641
"66",0.589646464646465
"67",0.588723051409619
"68",0.587826797385621
"69",0.58695652173913
"70",0.586111111111111
"71",0.58528951486698
"72",0.584104938271605
"73",0.582952815829528
"74",0.581831831831832
"75",0.580740740740741
"76",0.579678362573099
"77",0.578643578643579
"78",0.577635327635328
"79",0.577004219409283
"80",0.576388888888889
"81",0.575788751714678
"82",0.57520325203252
"83",0.57429718875502
"84",0.573412698412698
"85",0.573202614379085
"86",0.572674418604651
"87",0.5727969348659
"88",0.573097568676981
"89",0.573524820480799
"90",0.573942574868787
"91",0.574351145038168
"92",0.574750830564784
"93",0.575141918135644
"94",0.575524682234703
"95",0.576191868967534
"96",0.577134587554269
"97",0.578344313950158
"98",0.579245817975617
"99",0.580409767050239
"100",0.581550430675188
"101",0.582668500687758
"102",0.583764641786979
"103",0.584839492851362
"104",0.586160833555971
"105",0.587612493382742
"106",0.589037503278259
"107",0.58991683991684
"108",0.5902652588205
"109",0.590456749170707
"110",0.59039190897598
"111",0.590829366073666
"112",0.591157476403378
"113",0.591233686284167
"114",0.591064453125
"115",0.590755082284608
"116",0.590451055662188
"117",0.590152235965747
"118",0.589622641509434
"119",0.58910196445276
"120",0.588726513569937
"121",0.588357109986194
"122",0.587765350376626
"123",0.586823635952004
"124",0.586121715697283
"125",0.58543105368679
"126",0.58475138121547
"127",0.584082438061829
"128",0.583206438981945
"129",0.582344053529031
"130",0.581494966802313
"131",0.580871413390011
"132",0.580046403712297
"133",0.579233828762822
"134",0.578641180137129
"135",0.578057331408538
"136",0.577482088024565
"137",0.576712050396261
"138",0.575953197498487
"139",0.575205287402363
"140",0.574070391727978
"141",0.572951628825272
"142",0.571848657126054
"143",0.570872274143302
"144",0.57010249468188
"145",0.568849625504129
"146",0.567613961472439
"147",0.566395150596704
"148",0.56519285042333
"149",0.564006727714446
"150",0.562836458139967
"151",0.561681725981929
"152",0.560359040117238
"153",0.559053685168335
"154",0.557765322726451
"155",0.556673253098617
"156",0.555595216848117
"157",0.55453094520305
"158",0.553480176211454
"159",0.552617755209245
"160",0.551766138855055
"161",0.550925125367456
"162",0.550094517958412
"163",0.549274124679761
"164",0.548463758275335
"165",0.547663236038468
"166",0.54687237967466
"167",0.546091015169195
"168",0.545318972659486
"169",0.544720803821446
"170",0.544129687244146
"171",0.543382712029953
"172",0.542644440848034
"173",0.542075623491553
"174",0.541193409054551
"175",0.540639414665182
"176",0.540091728609837
"177",0.539707501179431
"178",0.539327599687256
"179",0.538796454672679
"180",0.538116591928251
"181",0.537444256497001
"182",0.53708518122037
"183",0.536577946768061
"184",0.536076236575405
"185",0.53557996088461
"186",0.535089031871914
"187",0.534752195267153
"188",0.534418948926721
"189",0.534089235753203
"190",0.533762999853523
"191",0.533294477633688
"192",0.532830845050007
"193",0.532227829848594
"194",0.531917945775355
"195",0.53161124589696
"196",0.531449666335368
"197",0.53128973018788
"198",0.530990864371047
"199",0.530695007691232
"200",0.530262974815639
"201",0.529835248511699
"202",0.529411764705882
"203",0.528992460589445
"204",0.528577274587369
"205",0.52816614632822
"206",0.527623936242064
"207",0.527355827396155
"208",0.527090301003345
"209",0.526960457994941
"210",0.526699350735392
"211",0.526572596597653
"212",0.526384877920714
"213",0.526198876257677
"214",0.525884495317378
"215",0.52570244723553
"216",0.525522041763341
"217",0.52540415704388
"218",0.525287356321839
"219",0.525044495296212
"220",0.524930397367755
"221",0.524757465037168
"222",0.524520255863539
"223",0.524350649350649
"224",0.524306850677608
"225",0.524263431542461
"226",0.524097128066067
"227",0.523932253313697
"228",0.523768788952707
"229",0.523485032854709
"230",0.523203683509027
"231",0.522861623838823
"232",0.522642642642643
"233",0.52230594426504
"234",0.521972132904609
"235",0.521759753349935
"236",0.521549179360019
"237",0.521575543797766
"238",0.521601685985248
"239",0.521627608720998
"240",0.521653314756763
"241",0.521678806798474
"242",0.52181922855498
"243",0.521843825249398
"244",0.521868219709946
"245",0.521892414420562
"246",0.521916411824669
"247",0.521940214326001
"248",0.521963824289406
"249",0.521875349669912
"250",0.521787584977154
"251",0.521700521700522
"252",0.521614151464898
"253",0.521528466027971
"254",0.521443457277613
"255",0.521359117229324
"256",0.521275438023724
"257",0.521192411924119
"258",0.521110031314113
"259",0.521028288695278
"260",0.520840030001071
"261",0.520653218059558
"262",0.520361509835194
"263",0.520389789217244
"264",0.52031233512715
"265",0.520235467255335
"266",0.52015917897162
"267",0.52018779342723
"268",0.520216193742854
"269",0.520244382313348
"270",0.520169194263902
"271",0.519991777161065
"272",0.519610855094726
"273",0.519130700948883
"274",0.51865406119752
"275",0.518180897396941
"276",0.517711171662125
"277",0.517244846656611
"278",0.516781885582607
"279",0.516322252171309
"280",0.515865910673431
"281",0.515412825849936
"282",0.514962962962963
"283",0.514614703277236
"284",0.514170834559184
"285",0.513730088927978
"286",0.513292433537832
"287",0.512954876273654
"288",0.512716371724205
"289",0.512575888985256
"290",0.512436377604917
"291",0.512202124605225
"292",0.511874105865522
"293",0.511548331907613
"294",0.511224779766979
"295",0.510809024827716
"296",0.510396086179321
"297",0.510267229254571
"298",0.510139239323428
"299",0.510012107665083
"300",0.509978650329527
"301",0.509945415857156
"302",0.509912402028585
"303",0.5098796066538
"304",0.509847027571677
"305",0.509723363462065
"306",0.50969150969151
"307",0.509659863945578
"308",0.509628424193111
"309",0.509597188429305
"310",0.509655977723884
"311",0.509803921568627
"312",0.509950914770192
"313",0.510096966462058
"314",0.51015340959475
"315",0.51020949350305
"316",0.510265221605428
"317",0.510320597277119
"318",0.510463181857981
"319",0.510517587501091
"320",0.510571652310102
"321",0.510625379477838
"322",0.510678772157371
"323",0.510645633997069
"324",0.510612700867921
"325",0.510665638653303
"326",0.510718250918097
"327",0.510770540655598
"328",0.510822510822511
"329",0.510874164339511
"330",0.510925504091791
"331",0.510976532929599
"332",0.510943396226415
"333",0.510910458991723
"334",0.510920306768923
"335",0.510930097248774
"336",0.510939830929886
"337",0.510949508305099
"338",0.511081815934745
"339",0.511213341000575
"340",0.511344090425096
"341",0.511555737035525
"342",0.511766142822246
"343",0.511975318665259
"344",0.512264227313203
"345",0.512551456937606
"346",0.512837022132797
"347",0.513120937324452
"348",0.513403216772025
"349",0.513763663927232
"350",0.5141220463044
"351",0.514478381594605
"352",0.514832687287398
"353",0.515184980673661
"354",0.515535278848423
"355",0.515883598713625
"356",0.51607352366054
"357",0.516262382029483
"358",0.516450182779809
"359",0.516636934770806
"360",0.51689999226545
"361",0.517161588893174
"362",0.517421736789478
"363",0.517680447955818
"364",0.517861240725159
"365",0.518041040506522
"366",0.518219855458349
"367",0.518397693649951
"368",0.518574563062722
"369",0.518789616661636
"370",0.51896447922938
"371",0.519138396877814
"372",0.519311377245509
"373",0.519408778739922
"374",0.519469883106247
"375",0.519566347367639
"376",0.519700785068879
"377",0.519796129413503
"378",0.519817297775158
"379",0.519838354151359
"380",0.519859299428404
"381",0.519880134483263
"382",0.5199008601837
"383",0.519921477388396
"384",0.519941986947063
"385",0.519927667269439
"386",0.51991341991342
"387",0.519899244332494
"388",0.519885139985642
"389",0.520014321518081
"390",0.520142857142857
"391",0.520199501246883
"392",0.520255863539446
"393",0.520241049273307
"394",0.52022630834512
"395",0.52021164021164
"396",0.520230807121244
"397",0.520320067382607
"398",0.520338864384233
"399",0.520357566869195
"400",0.520376175548589
"401",0.520325203252033
"402",0.520274485339988
"403",0.520224019912881
"404",0.520173805090006
"405",0.520123839009288
"406",0.520074119827054
"407",0.520024645717806
"408",0.519975414874001
"409",0.519926425505825
"410",0.519877675840979
"411",0.519896956138567
"412",0.519916142557652
"413",0.519867773055387
"414",0.519819637929874
"415",0.519771735481705
"416",0.519724064027862
"417",0.519609808244805
"418",0.519496100779844
"419",0.519316443912494
"420",0.519203980099503
"421",0.519158229104626
"422",0.519112695583284
"423",0.51906737798854
"424",0.519022274788094
"425",0.51897738446411
"426",0.518998103459551
"427",0.519018725125595
"428",0.519039250146456
"429",0.518994739918176
"430",0.518950437317784
"431",0.518970977958762
"432",0.519055910234088
"433",0.519140449076755
"434",0.519224597214199
"435",0.519308357348703
"436",0.519327838476775
"437",0.519410977242303
"438",0.519526777763643
"439",0.519705527701974
"440",0.519850566706769
"441",0.519994945985217
"442",0.520138670028364
"443",0.520281743286586
"444",0.52036142310347
"445",0.520440743755087
"446",0.520519707664439
"447",0.520598317232783
"448",0.520676574839873
"449",0.520754482844202
"450",0.520832043583235
"451",0.520847489035765
"452",0.520862865947612
"453",0.520878174773999
"454",0.520893415966129
"455",0.520908589971224
"456",0.520923697232574
"457",0.520938738189576
"458",0.520953713277781
"459",0.520907932269224
"460",0.520862350875068
"461",0.520816967792616
"462",0.520771781730479
"463",0.520726791408459
"464",0.520681995557423
"465",0.520637392919188
"466",0.520592982246398
"467",0.520548762302416
"468",0.520504731861199
"469",0.520460889707193
"470",0.520476500918627
"471",0.520492045656159
"472",0.520507524343464
"473",0.520464048053707
"474",0.520420755714873
"475",0.520377646161966
"476",0.520334718239803
"477",0.52029197080292
"478",0.520191131052969
"479",0.52009071349654
"480",0.520048743689433
"481",0.520006948867914
"482",0.520023114706732
"483",0.520096880226054
"484",0.520170340104736
"485",0.520243496238443
"486",0.520316350507192
"487",0.520388904775522
"488",0.520461160892643
"489",0.520533120692601
"490",0.52060478599443
"491",0.520676158602303
"492",0.520747240305689
"493",0.520818032879498
"494",0.520944917404296
"495",0.521015022787374
"496",0.521084844741423
"497",0.521154384981788
"498",0.52127957049382
"499",0.521348440029023
"500",0.521361332367849
"501",0.521318583578854
"502",0.52127600554785
"503",0.521233597253751
"504",0.521246615461126
"505",0.521314730050185
"506",0.521382574715174
"507",0.521450151057402
"508",0.521517460665534
"509",0.521584505115719
"510",0.521705891989297
"511",0.521826802550548
"512",0.522001631765026
"513",0.522175777645079
"514",0.522295064203283
"515",0.522467960850051
"516",0.522640185654919
"517",0.522811742526259
"518",0.522982635342186
"519",0.523206524655256
"520",0.523429550688159
"521",0.523598268213159
"522",0.523766337690051
"523",0.523933762845429
"524",0.524100547377372
"525",0.52426669495571
"526",0.524432209222299
"527",0.524544253632761
"528",0.524708612414957
"529",0.524872348265516
"530",0.525035464719172
"531",0.525145524149143
"532",0.525255168803978
"533",0.525416644898386
"534",0.525577514731188
"535",0.5257377817103
"536",0.525897449218141
"537",0.526056520611874
"538",0.526214999223643
"539",0.5263728883608
"540",0.526478626308462
"541",0.526583972412373
"542",0.526688928846648
"543",0.526793497769345
"544",0.526897681322619
"545",0.527001481632862
"546",0.527104900810852
"547",0.527207940951896
"548",0.527310604135969
"549",0.527412892427854
"550",0.527514807877284
"551",0.527616352519076
"552",0.527717528373266
"553",0.527818337445244
"554",0.527918781725888
"555",0.527968695128681
"556",0.528018428564275
"557",0.528167958010497
"558",0.528267052542288
"559",0.528365791701948
"560",0.528464177397703
"561",0.528611841778748
"562",0.528758979440178
"563",0.528905593195193
"564",0.529002320185615
"565",0.529098703986596
"566",0.529194746421368
"567",0.529241345445618
"568",0.529287780010784
"569",0.529334050985957
"570",0.529380159234113
"571",0.52942610561217
"572",0.529471890971039
"573",0.529517516155678
"574",0.529562982005141
"575",0.529656708468503
"576",0.529750108753444
"577",0.529868751206331
"578",0.52998699359314
"579",0.530104837934019
"580",0.530222286235537
"581",0.530313922837287
"582",0.530453088368978
"583",0.530591775325978
"584",0.530729986172698
"585",0.530867723356657
"586",0.531004989308624
"587",0.531046914283004
"588",0.531088696311029
"589",0.531130336122536
"590",0.531124640143471
"591",0.531166077738516
"592",0.531207375005879
"593",0.531248532657182
"594",0.531289551399241
"595",0.53133043193411
"596",0.531371174959122
"597",0.531411781166923
"598",0.531405689807701
"599",0.531492585878306
"600",0.531532785744118
"601",0.531619179986101
"602",0.531659035197262
"603",0.531652583460313
"604",0.53169225095653
"605",0.531777808458742
"606",0.531863082931312
"607",0.531902206320811
"608",0.531941200714384
"609",0.53198006674896
"610",0.532018805057282
"611",0.532057416267943
"612",0.532095901005414
"613",0.532088840441477
"614",0.5321271482338
"615",0.532165331160306
"616",0.532203389830509
"617",0.532286449167456
"618",0.532369239086363
"619",0.532451760895965
"620",0.532534015896538
"621",0.53261600537996
"622",0.532697730629784
"623",0.532779192921303
"624",0.532905010484986
"625",0.533030424517796
"626",0.533155436957972
"627",0.533280049731362
"628",0.533404264751518
"629",0.533572345416722
"630",0.533739891289938
"631",0.533906904919479
"632",0.534029337914629
"633",0.53410740203193
"634",0.534229130988451
"635",0.534350475689421
"636",0.534451059359132
"637",0.534595043489663
"638",0.534694946321026
"639",0.534858387799564
"640",0.535021317323588
"641",0.535140300582052
"642",0.535302281203921
"643",0.535463756819953
"644",0.535667963683528
"645",0.535871535871536
"646",0.536117576071028
"647",0.536319820982873
"648",0.536521440233737
"649",0.536722436722437
"650",0.536922813329907
"651",0.53712257291934
"652",0.537364420531215
"653",0.5376055257099
"654",0.537803320561941
"655",0.538000510073961
"656",0.538197097020626
"657",0.538393084159675
"658",0.538588474232039
"659",0.538783269961977
"660",0.538977474057201
"661",0.539171089208997
"662",0.539364118092354
"663",0.539556563366087
"664",0.539748427672956
"665",0.539939713639789
"666",0.540130423877602
"667",0.540320560981718
"668",0.540510127531883
"669",0.540699126092385
"670",0.540887559212167
"671",0.541033939092192
"672",0.541179882343193
"673",0.54132539091586
"674",0.541470466749277
"675",0.541615111771014
"676",0.541718145128078
"677",0.541820873427091
"678",0.541923298020859
"679",0.542025420254203
"680",0.542127241464014
"681",0.542228762979315
"682",0.542329986121316
"683",0.542430912203473
"684",0.542531542531543
"685",0.542631878403641
"686",0.542731921110299
"687",0.542791150012157
"688",0.542850206360767
"689",0.542909090909091
"690",0.542967804405713
"691",0.542986060752558
"692",0.543004264220774
"693",0.543022415039769
"694",0.543000401123145
"695",0.542938396218858
"696",0.54287656987441
"697",0.542814921319594
"698",0.542753449788626
"699",0.542692154520112
"700",0.542631034757019
